Date,F_trend_sma,F_momentum_rsi,F_volat_bb,F_volume_obv
2000-07-24,0.680184039308076,-0.2922157137951107,-0.6808969134337324,-0.08525072200770498
2000-07-25,0.14489275267808813,-0.6084516913057891,-0.6876409739175265,0.018124264714138544
2000-07-26,0.2852587482396455,-0.4739137826172945,-0.6885635840627196,-0.045160828805952215
2000-07-27,-0.19152021651556314,-0.7312044486490724,-0.8033944061268371,0.05461368113336542
2000-07-28,-0.33647297103781637,-0.81157441584899,-0.7631026570379601,0.030601119864266283
2000-07-31,0.07897943921352064,-0.4026979748256434,-0.8452575426246175,-0.029814718402625843
2000-08-01,0.013137770648009245,-0.43665370387117747,-0.8648671478874235,0.03873907389918114
2000-08-02,-0.05395864808911303,-0.4723031463252351,-0.8949832518824196,0.03415409379794794
2000-08-03,0.059967409116944974,-0.3569644404193774,-0.8871528928249892,-0.029930139440956693
2000-08-04,0.08184775216915995,-0.35985608088641396,-0.8900281471573971,0.046368150147035866
2000-08-07,0.018577408911266673,-0.42301580162063884,-0.8694438140774393,0.023771222504025975
2000-08-08,-0.05893659016764878,-0.4925448347560596,-0.8475000884068554,0.015580457982155588
2000-08-09,-0.1403769299764066,-0.5870222494127144,-0.814836997611214,0.10153685075472339
2000-08-10,-0.11978857757994808,-0.58419323611122,-0.7794003531520182,-0.006569072499725952
2000-08-11,0.11750152729406652,-0.302894557112373,-0.8014601181945586,-0.035505892112439215
2000-08-14,0.49599012550773725,0.11713107684421577,-0.9469530602154234,-0.060027052669095075
2000-08-15,1.2718022582814341,0.8686636605019202,-0.8575319733631686,-0.10973353266419164
2000-08-16,1.8480045368439588,1.3158036906614028,-0.509558200593536,-0.1455963902587081
2000-08-17,2.2987747589742646,1.6255966096744128,-0.056388497027292143,-0.20810445781731707
2000-08-18,2.096039431860396,1.5390915674999448,0.2443540266977052,0.06222120809825536
2000-08-21,1.3425906569619368,0.778028740135067,0.3342429099293463,0.024982792206665078
2000-08-22,1.1709530645889141,0.6873672363518774,0.3848942456114716,0.03736152536524446
2000-08-23,1.097802853382743,0.6839586378611581,0.429444557405155,-0.0036053274637987886
2000-08-24,0.937617855507851,0.6020328430775758,0.4110284543633202,0.04461039580108693
2000-08-25,0.7567776576595614,0.49332488362584653,0.34298829343093085,0.01272687923946591
2000-08-28,0.9677398047338853,0.7606818996899942,0.3453028769091857,-0.027108684154356716
2000-08-29,0.6620167979261025,0.4733988558639319,0.30435369451253436,0.02074161892106602
2000-08-30,0.6849806385697716,0.5699476139962121,0.24854935940851244,-0.026641014205322895
2000-08-31,0.8612716243600871,0.8163321976146252,0.21522015066921377,-0.058708108361847346
2000-09-01,0.8721080097545846,0.9071642667255436,0.1709618964919492,-0.038030268984032466
2000-09-04,0.6583017746814755,0.7228526597985164,0.07674941854973369,0.05950518054559468
2000-09-05,0.5386916510867225,0.67351114758871,-0.06545170140580396,0.024693171196250918
2000-09-06,0.5438477980126603,0.7844820458090535,-0.2704346121084012,-0.04289776216802823
2000-09-07,0.4470025599653902,0.7805082645563758,-0.5433947495862291,-0.0035237625509344267
2000-09-08,0.07112825644491075,0.27889248296402275,-0.8464786147417904,0.00709227878622993
2000-09-11,-0.07798829441597444,0.12566478907045844,-1.1111846405087342,0.056906278158234416
2000-09-12,-0.6241310147339688,-0.5759734523981381,-1.0155616014455684,0.046271942012911446
2000-09-13,-0.6531086260166337,-0.6544852562804192,-0.8707141243167441,0.036199224299432155
2000-09-14,-0.7959301099260488,-0.8801902640044186,-0.7786900942547794,0.024179035267902462
2000-09-15,-0.6687104417381285,-0.7961744281175567,-0.7397935657147334,-0.05441821938205918
2000-09-18,-1.1420003663191671,-1.2750912672114108,-0.4748658641610466,0.018074373972984045
2000-09-19,-0.9173059662198644,-1.0068674877991817,-0.31541738682115195,-0.03454830164009138
2000-09-20,-0.8510796619696023,-1.0008510122654173,-0.18763576126320394,-0.004242595353673319
2000-09-21,-0.8642097761505595,-1.067552161144566,-0.06403701926253395,0.009853244944949754
2000-09-22,-0.6935676226871147,-0.8581978710793887,0.020424222583030924,-0.02630368952078248
2000-09-25,-0.8078865895277862,-1.043173022140976,0.0995584295591776,0.03846203677852557
2000-09-26,-0.6596020480040389,-0.8863543004380984,0.16334417050839511,-0.043473164137510574
2000-09-27,-0.8503155404916923,-1.14306350050884,0.24579588297037142,0.0243956649652304
2000-09-28,-0.5406282485467043,-0.7420014311549457,0.22760864250327795,-0.021571766146128105
2000-09-29,-0.7143713880560735,-1.0038020247688193,0.19764667915904133,0.005753086265299394
2000-10-02,-0.6129601509279409,-0.9980932043732881,0.15232605361734472,-0.004243367513184629
2000-10-03,-0.6158259438755971,-1.0932726159515669,0.08723979988709624,0.014472057010156148
2000-10-04,-0.2314751079920067,-0.584999634517842,-0.10126485761253563,-0.13603542789003414
2000-10-05,-0.1289785369275337,-0.5828124655563431,-0.3722652181429998,-0.00357125314990847
2000-10-06,0.07092257398786458,-0.37592957833199425,-0.6209442826232529,-0.027100569595691154
2000-10-09,-0.0806478848153106,-0.6549642075371144,-0.9097808263041858,0.07655083365607375
2000-10-10,-0.19144241849082322,-0.8379857118677313,-0.9976156648865596,0.012929014329941946
2000-10-11,-0.10187095258881632,-0.777228687740668,-1.1062844632115925,-0.08568424491857325
2000-10-12,-0.055354397956085453,-0.7738491217247453,-1.1648138775001515,-0.003477385169682152
2000-10-13,-0.07632947524481325,-0.8581385862235856,-1.2682693632542652,0.015827014526396618
2000-10-16,-0.4924347207201506,-1.3148954158757897,-1.1097367091747048,0.01765072179502775
2000-10-17,-0.373818853403099,-1.1625905322046677,-1.037157008443548,-0.02611246431520425
2000-10-18,-0.5096247642077124,-1.3303695765532164,-0.9390569617513769,0.054476643612545
2000-10-19,-0.430237990817037,-1.2656182470541044,-0.8666746384695677,-0.022210209439319374
2000-10-20,-0.5155156314993803,-1.3939438848046606,-0.8072405133500239,0.009507022132725895
2000-10-23,-0.5806067080883338,-1.4913924780239907,-0.7086583912690257,0.019337056630978986
2000-10-24,-0.5121427184859342,-1.4789373194285287,-0.657372655713863,-0.0039023641869698924
2000-10-25,-0.5206564961992803,-1.523805655652865,-0.5741364868020863,0.025118479180465215
2000-10-26,-0.08793191621699184,-0.6486288542864457,-0.6084227825645735,-0.025645191540374784
2000-10-27,-0.07061274512792551,-0.67018929969825,-0.6059223570539136,0.008652596177259952
2000-10-30,-0.1281705851365589,-0.7895968479281449,-0.6012519759389547,0.007919547953685237
2000-10-31,-0.251109724622181,-0.9790744209544109,-0.5714444902131279,0.03687115606129515
2000-11-01,-0.15859787059997607,-0.8962032291881782,-0.6086162774727657,-0.03423496671459393
2000-11-02,-0.09917735124348281,-0.8921523200367341,-0.6690544592865032,-0.004051827402471761
2000-11-03,-0.6846396119557252,-1.5440036091280134,-0.6636421398619631,0.033710076324995356
2000-11-06,-0.07295295713164889,-0.505194695898625,-0.7404294417848379,-0.024560449549805366
2000-11-07,0.011301510384416201,-0.4479073341031021,-0.7989936710326951,-0.03985902989621176
2000-11-08,-0.1701160448870465,-0.6953402631280755,-0.8603695120231272,0.015545856663446551
2000-11-09,0.06804965557483415,-0.3925040180545422,-0.9830801131975125,-0.016716382960602703
2000-11-10,0.14648931573374957,-0.3452163926126609,-1.127383759053724,-0.009994823992322831
2000-11-13,0.17756946158336154,-0.3319833430667565,-1.1494471537600024,-0.037704722388108076
2000-11-14,0.20551565121340004,-0.3310958215008698,-1.198297077038221,-0.003722867813707953
2000-11-15,0.2224914199759208,-0.3302153840837818,-1.2103028170722445,-0.0037139510433371464
2000-11-16,0.2683469400196363,-0.26855382378946624,-1.2327149139791183,-0.015408355583312574
2000-11-17,0.2835674823810251,-0.25173349860128313,-1.23309942248968,-0.03203737066482175
2000-11-20,0.2085227162498814,-0.38411372252004106,-1.2237663420948461,0.05814366252096968
2000-11-21,0.2548760373875475,-0.27507993044397866,-1.216406836031017,-0.041674809351237
2000-11-22,0.253877493392548,-0.27438753111899955,-1.2095186755524658,-0.003592574987028172
2000-11-23,0.09323165772668555,-0.6138880119930902,-1.2368365841421705,0.014627983353059693
2000-11-24,0.12200077843732336,-0.6119268055799405,-1.2731228300628552,-0.003661207930160084
2000-11-27,0.14541626693322843,-0.6099842991995612,-1.2944179312297974,-0.003652762476728422
2000-11-28,0.13861105604829482,-0.651151255532175,-1.28682446413145,0.03213227901916502
2000-11-29,0.1771377407104631,-0.5712694676866787,-1.2908611810809816,-0.07474612867305605
2000-11-30,0.0159518998098074,-0.9314575744713842,-1.2737681667785556,0.03501076316644847
2000-12-01,-0.2086444516574538,-1.2753243846029514,-1.266201353116052,0.02036722258134293
2000-12-04,-0.2937106146235125,-1.4251695488653928,-1.148432313186897,0.025064737205620122
2000-12-05,0.6393784847048611,0.7237276590062953,-1.116726119674228,-0.03875707778253521
2000-12-06,0.4147645171680651,0.3708220071658074,-1.1095792831915896,0.014690563010835184
2000-12-07,0.5191201589301132,0.5456129383294829,-1.0916736416908592,-0.023498396021245836
2000-12-08,1.2863578083717744,1.496485117982333,-0.8637996628290304,-0.027116789223851464
2000-12-11,0.982911529294337,1.074577773863,-0.7725480038334831,0.038755079723133426
2000-12-12,0.9438239738119701,1.069489964247068,-0.6975148013466235,-0.0037368737012017667
2000-12-13,1.0458069601722118,1.2238794429880888,-0.6059727655122628,-0.022224198957810377
2000-12-14,1.2095749703874794,1.4406132652065728,-0.4842782277688228,-0.019410845766462168
2000-12-15,0.5987741403853757,0.5487363934440899,-0.470037035633406,0.023868032707955057
2000-12-18,0.5298635279920375,0.4887976406325032,-0.46403280661508783,0.023594905165000676
2000-12-19,0.5571749383828084,0.5526417688500338,-0.45519686850549357,-0.01662633039651076
2000-12-20,0.44823638696145035,0.4218206236434249,-0.45364893749030943,0.040058690820435325
2000-12-21,0.20777041475753352,0.11043374963265248,-0.470431670602703,0.03302415926963188
2000-12-22,0.1906636795145154,0.11019666834601584,-0.4887730396355311,-0.00405127372906457
2000-12-25,0.17360510476954188,0.10996110751149245,-0.5087436559126212,-0.0040427178712540215
2000-12-26,0.028218939848285746,-0.09319123080867127,-0.5270169469999072,0.05323530885801544
2000-12-27,0.3577837913141591,0.49735961405668294,-0.5508604129116152,-0.03353736245922163
2000-12-28,0.4252849976216401,0.6589942350681403,-0.6058621687404625,-0.034423847516009014
2000-12-29,0.3698489071875823,0.6570289889558605,-0.7315090039480324,-0.004000153683047004
2001-01-01,0.3089567956196293,0.6550812411442184,-0.9482392987162522,-0.00399188050063825
2001-01-02,-0.4806483660540701,-0.557027837556831,-0.8444504675247951,0.015324858187429274
2001-01-03,0.5326376283631133,0.7892434658207446,-0.8566945975771215,-0.0831585603196043
2001-01-04,0.5010273632602162,0.7866235866126723,-0.8615061467829846,-0.0037208916105648613
2001-01-05,0.5107054921133064,0.784029658534783,-0.8875364986983745,-0.003713321269758724
2001-01-08,0.8446876461833372,1.1432174142484484,-0.8248534595572143,-0.024252344194435775
2001-01-09,1.0726586147834554,1.3760032261579147,-0.7101380880180213,-0.05317190073922066
2001-01-10,1.387609341994499,1.6581472947937659,-0.5271778809933676,-0.07332497400285723
2001-01-11,2.1543085912738418,2.1590508420427303,-0.12307361078102122,-0.05615508521526358
2001-01-12,1.8545793375320938,1.8876960402294203,0.11910221111110761,0.05419096900456299
2001-01-15,1.5662777780210266,1.6183305455519725,0.2576737354440711,0.00459078361039992
2001-01-16,0.9319304818696718,0.8926474180401303,0.2835074604165564,0.033090878396362135
2001-01-17,1.2672032929659216,1.2148509954111981,0.35382855837733784,-0.022694516180116156
2001-01-18,1.404375755682271,1.3928916977760766,0.41405535631769314,-0.025553024565186207
2001-01-19,1.544143249902711,1.5751980573912001,0.48430669507659263,-0.029914777224348658
2001-01-22,0.9422949061009698,0.9711975365464232,0.44320715148116613,0.04433911188120049
2001-01-23,1.2287470241973082,1.2771138149708987,0.4007052809516046,-0.04207723560640725
2001-01-24,2.074969716219673,1.8664119315266616,0.5764668812886166,-0.07009786508605217
2001-01-25,1.9118423478258408,1.881670258096513,0.6905429903924514,0.004214590236389609
2001-01-26,2.603204537046775,2.303922074685355,0.9589511530996117,-0.0568533361401316
2001-01-29,2.3763443610710953,2.317217887758783,1.1134186198006295,0.006465857884640333
2001-01-30,2.037171753510852,2.20674872534171,1.0015660823752779,0.05820039984246808
2001-01-31,1.7576409894457223,2.078698525668818,0.9956835127608397,0.05262790205864212
2001-02-01,1.5821082424171842,2.0858528494549056,0.9333108415270921,0.0052724947300541595
2001-02-02,1.2383735331939634,1.7948841226821919,0.7897694886479213,0.0670848134237778
2001-02-05,0.9862325287296202,1.607873363879197,0.6495168489074448,0.02291752645052174
2001-02-06,1.0853858302507127,1.784132072464216,0.5403040402848227,-0.0432270865090995
2001-02-07,1.1412379119365714,1.9136862115634585,0.4759469990424727,-0.055016592207414276
2001-02-08,0.8908038559274125,1.6093285542374896,0.47166801787700413,0.031394020193070776
2001-02-09,0.9669925755455459,1.7460894987405338,0.4500529055699868,-0.026795311245833484
2001-02-12,0.32197263733405,0.8494615396481269,0.34820811140402885,0.01631122733298936
2001-02-13,0.14872220651781595,0.7282633482549967,0.1132085076161242,0.062049539875592905
2001-02-14,0.5503146109820203,1.2168860238730033,-0.056873491469211765,-0.04713361955582104
2001-02-15,0.5920290708872943,1.330447526335496,-0.20433697119830105,-0.029265039892793717
2001-02-16,0.06693206525576512,0.6783925283189509,-0.3428841902966026,0.08419999537583268
2001-02-19,0.058871987564659944,0.7499695806074501,-0.6815036925584338,-0.04556178090486426
2001-02-20,0.06026216542036857,0.8210239976846894,-0.9993503916653965,-0.016248065870938425
2001-02-21,-0.2938385896187541,0.34464479618689703,-0.9926885889431903,0.06637652997661492
2001-02-22,0.010115538733284487,0.7225518047647406,-1.0377129279056623,-0.008253702431956776
2001-02-23,0.34403677259822835,1.0602228713813129,-1.055247620963582,-0.013843276989810352
2001-02-26,0.35088883654574266,1.0562726328425471,-1.0740985740583462,0.00839148390108177
2001-02-27,0.3528170460304399,1.0505158652875473,-1.0811402427635217,0.008163559282703878
2001-02-28,0.19047288007952665,0.7769843597854735,-1.0855236834423247,0.020144811818249977
2001-03-01,0.5261172303870867,1.1669535724985252,-1.0560219286696064,-0.024705217739918548
2001-03-02,0.6996674344497106,1.3665539317004218,-0.9792338314522593,-0.012286760441263006
2001-03-05,0.6117173793128705,1.2683206240919664,-0.9336732153030725,0.04473615884992908
2001-03-06,0.26662045238381205,0.7138745304240425,-0.9267249528924069,0.05181082322680431
2001-03-07,0.4279528384627935,0.9068251817663445,-0.9153988137183033,-0.0386145070229322
