Date,F_trend_sma,F_momentum_rsi,F_volat_bb,F_volume_obv
2000-01-28,-0.788664766174967,0.053623524190444354,3.293715348810372,0.0
2000-01-31,-0.7749531457822519,0.053378171276533486,3.560878887681139,0.5
2000-02-01,-0.7541543733144558,0.053378171276533486,3.840103834717948,0.0
2000-02-02,-0.7390213295968066,0.05281762489168031,4.137010194907936,1.0
2000-02-03,-0.7092535709437124,0.0528176248916803,4.450123433725286,0.0
2000-02-04,-0.6718207808392775,0.0528176248916803,4.77916557027443,0.0
2000-02-07,-0.6219556628987539,0.05281762489168029,5.109213115269429,0.0
2000-02-08,-0.5523030647433752,0.0528176248916803,5.401312717788219,0.0
2000-02-09,-0.4511873382540289,0.0528176248916803,5.5632414251263995,0.0
2000-02-10,-0.29107020092746827,0.0528176248916803,5.221651406246706,0.0
2000-02-11,0.052025564683684244,0.07564781900488965,0.20894957784865043,-0.16666666666666663
2000-02-14,0.04881759751819392,0.07735833316112167,0.19949786929118257,-0.19999999999999996
2000-02-15,0.059803217809835996,0.08646189248866336,0.1900280989898581,-9.0
2000-02-16,0.03402886495759172,0.08555282277316366,0.1712420907567585,-0.46875
2000-02-17,0.027269252186880255,0.08555282277316363,0.14584701536362477,0.0
2000-02-18,0.020597442780229125,0.08555282277316363,0.10956300385430712,0.0
2000-02-21,0.020597442780229125,0.08555282277316363,0.10956300385430712,0.0
2000-02-22,0.03819063748385654,0.09830460936473713,0.11357512473227967,0.23529411764705888
2000-02-23,0.037229164929813985,0.09830460936473713,0.11731300332226362,0.0
2000-02-24,0.03626947157530025,0.09830460936473712,0.12080282034144997,0.0
2000-02-25,0.01776452807848239,0.0966217746121471,0.12080282034144997,-0.04761904761904767
2000-02-28,0.01682372030994017,0.0966217746121471,0.12172411941065146,0.0
2000-02-29,0.06833678714273006,0.14740268450406704,0.1372767142107599,0.6000000000000001
2000-03-01,0.06246572771562575,0.14740268450406702,0.14330835391583877,0.0
2000-03-02,0.05665884458160453,0.14740268450406702,0.14555223300258005,0.0
2000-03-03,0.03373236618562614,0.14403197197824952,0.1398834965062677,-0.03125
2000-03-06,0.02906666624966814,0.14403197197824955,0.13149686960916504,0.0
2000-03-07,0.02444289388773524,0.14403197197824952,0.11989765449290297,0.0
2000-03-08,0.0028653541379803915,0.14003253083477157,0.10253434931520883,-0.06451612903225812
2000-03-09,-0.0007137506793279957,0.14003253083477157,0.0792261032147437,0.0
2000-03-10,-0.001782496978484427,0.1400325308347716,0.07637479079980763,0.0
2000-03-13,-0.002671388006730613,0.1400325308347716,0.07408678577928551,0.0
2000-03-14,-0.002671388006730613,0.14003253083477157,0.07408678577928551,0.0
2000-03-15,-0.0035586973670688193,0.14003253083477157,0.07154822069173095,0.0
2000-03-16,-0.004444429277310036,0.14003253083477157,0.06873233686865177,0.0
2000-03-17,-0.005328587940282126,0.14003253083477157,0.065604474888167,0.0
2000-03-20,-0.006211177543895552,0.14003253083477157,0.06211861792219644,0.0
2000-03-21,-0.08410558393831868,0.1121280135791157,0.10062950748789139,-1.103448275862069
2000-03-22,-0.005524660188658159,0.2633420595164831,0.10076164141807498,-9.666666666666666
2000-03-23,-0.005347402011545377,0.263342059516483,0.10088838957364307,0.0
2000-03-24,-0.006056112838418559,0.2633420595164831,0.09927818004031654,0.0
2000-03-27,-0.006763814441742677,0.26334205951648304,0.09755858527391828,0.0
2000-03-28,-0.03536995913333996,0.24077785800609403,0.09878157544198235,-0.038461538461538436
2000-03-29,-0.03191125480792367,0.24077785800609403,0.0978165803226176,0.0
2000-03-30,-0.0284276586965041,0.24077785800609403,0.0945474112561122,0.0
2000-03-31,-0.025798463007075,0.24077785800609405,0.0948466609031161,0.0
2000-04-03,-0.023154998843784247,0.24077785800609403,0.09383515270579941,0.0
2000-04-04,-0.02049714973948391,0.24077785800609403,0.09144727669869765,0.0
2000-04-05,-0.018717198873932084,0.24077785800609408,0.09209785225014475,0.0
2000-04-06,-0.01693076718424147,0.24077785800609405,0.09214446040249871,0.0
2000-04-07,-0.07776750771168739,0.18379596998967743,0.11661449070164569,-0.07999999999999996
2000-04-10,-0.08003670640070726,0.1787345418902495,0.13740783197319198,-0.5217391304347826
2000-04-11,-0.0749305306501804,0.1787345418902495,0.1524530389212868,0.0
2000-04-12,-0.06976735576768733,0.17873454189024954,0.16324850743382358,0.0
2000-04-13,-0.06454622199301674,0.17873454189024954,0.17050614966688765,0.0
2000-04-14,-0.09159438216310878,0.15319904099786527,0.18679041733324492,-0.09090909090909094
2000-04-17,-0.14302025228840098,0.12029528593350591,0.22578371774613257,-0.09999999999999998
2000-04-18,-0.13776574028651023,0.12029528593350591,0.26082218307560656,0.0
2000-04-19,-0.12875108973865546,0.12029528593350589,0.2825278025803297,0.0
2000-04-20,-0.13826871082651349,0.11099096169774998,0.3045792373079445,-1.6666666666666665
2000-04-21,-0.12819496446981593,0.11099096169774998,0.3189026845451852,0.0
2000-04-24,-0.11405072544265349,0.12665975614804137,0.32479233892468656,-0.8333333333333334
2000-04-25,-0.03206287664321794,0.35812968673007056,0.31873605305160846,-1.0
2000-04-27,-0.10600770670070081,0.26412339886658015,0.31639170030977976,-inf
2000-04-28,-0.04899746964650853,0.3624306356108819,0.30582856540067127,-1.0
2000-05-05,0.024871360548460508,0.44323603059924305,0.18860540430397713,inf
2000-05-08,0.027294227271441818,0.4432360305992431,0.17826518139022404,0.0
2000-05-09,0.029728576789288308,0.4432360305992431,0.16661153381138097,0.0
2000-05-10,0.03217449092724256,0.4432360305992431,0.15333523266854296,0.0
2000-05-11,0.03463205228983668,0.4432360305992431,0.13795728536988122,0.0
2000-05-12,0.03508013948657074,0.4432360305992431,0.13592984527375696,0.0
2000-05-15,0.03195166483194001,0.44323603059924305,0.13673002618026076,0.0
2000-05-16,0.02884204448757255,0.4432360305992431,0.136398152952403,0.0
2000-05-17,0.025751108522235944,0.44323603059924305,0.13494642488923517,0.0
2000-05-18,0.021585842321584225,0.44323603059924305,0.12545484271960375,0.0
2000-05-19,0.017454267094196174,0.4432360305992431,0.11294095791800043,0.0
2000-05-22,0.013570861583772853,0.4432360305992431,0.09869905665187613,0.0
2000-05-23,0.013785829164192132,0.4432360305992431,0.09814660124085678,0.0
2000-05-24,0.014000887948621532,0.4432360305992431,0.09758277460830017,0.0
2000-05-25,0.009503738821595942,0.4432360305992431,0.06755434830404483,0.0
2000-05-26,0.007588567105317079,0.4432360305992431,0.06228564458525023,0.0
2000-05-29,0.005680648333717064,0.4432360305992431,0.055495775761351104,0.0
2000-05-30,-0.012189706324321592,0.3698115148666224,0.04783746482148192,-0.4285714285714286
2000-05-31,-0.013226691120555523,0.36981151486662234,0.038252556228883246,0.0
2000-06-01,0.02553387028780718,0.5742862832531087,0.03162863596513187,25.5
2000-06-02,0.06383016970115896,0.6845227280721609,0.06786095696615595,0.004716981132075526
2000-06-05,0.06029141803370286,0.6845227280721607,0.08825657512036045,0.0
2000-06-06,0.05677613109922386,0.6845227280721607,0.10276588422132091,0.0
2000-06-07,0.0532840762842155,0.6845227280721609,0.11370082569858109,0.0
2000-06-08,0.049815024039675526,0.6845227280721607,0.12205808627674461,0.0
2000-06-09,0.04636874783080658,0.6845227280721609,0.12837200506904986,0.0
2000-06-12,0.04294502408770273,0.6845227280721609,0.13296226296318125,0.0
2000-06-13,0.03954363215700285,0.6845227280721609,0.13603053194438966,0.0
2000-06-14,0.036164354254485165,0.6845227280721609,0.13770479300706984,0.0
2000-06-15,0.03280697541858579,0.6845227280721607,0.13806139454341188,0.0
2000-06-16,0.029471283464814757,0.6845227280721607,0.13713590767199876,0.0
2000-06-19,0.02615706894105574,0.6845227280721609,0.1349271566126518,0.0
2000-06-20,0.02286412508372404,0.6845227280721609,0.13139581898505395,0.0
