,Date,Open,High,Low,Close,Volume,Ticker,Sector,Return
54,2013-09-30,9.429220511053964,10.432155615954851,9.203258240767028,10.043142318725586,84676755.0,ABEV3.SA,Consumer Defensive,6.510843679516405
55,2013-12-31,10.15344159563677,10.555499840416228,9.61855341440666,10.270856857299805,366181554.0,ABEV3.SA,Consumer Defensive,1.1564085000842697
56,2014-03-31,10.258999484235414,10.419110185700834,9.120384734114516,10.20399284362793,589791625.0,ABEV3.SA,Consumer Defensive,-0.5361793875904811
57,2014-06-30,10.179913741589896,10.783481733298482,9.328420019644652,9.521756172180176,653012637.0,ABEV3.SA,Consumer Defensive,-6.465256839267967
58,2014-09-30,9.533836638644638,10.24455295169933,9.15847062186104,9.78693389892578,755520700.0,ABEV3.SA,Consumer Defensive,2.6547262122704267
59,2014-12-31,9.671001635391542,10.799556948626895,9.121859250775598,10.081649780273438,1396664049.0,ABEV3.SA,Consumer Defensive,4.246180079001398
60,2015-03-31,10.06917249786953,12.625051192784154,9.694851056284648,12.298946380615234,708264800.0,ABEV3.SA,Consumer Defensive,22.144559378811785
61,2015-06-30,12.41208495820151,13.503549295823955,12.079322383439706,12.706679344177246,680658100.0,ABEV3.SA,Consumer Defensive,2.373448030430038
62,2015-09-30,12.746828831341269,13.502938125013708,11.34835517585826,13.094566345214844,848791900.0,ABEV3.SA,Consumer Defensive,2.7280315635727024
63,2015-12-31,13.087823654523476,13.79581937058325,11.901084721489008,12.1370849609375,725519100.0,ABEV3.SA,Consumer Defensive,-7.2642993876019775
64,2016-03-31,12.055491318132,13.399951034318018,10.872377469390836,12.872715950012209,897483500.0,ABEV3.SA,Consumer Defensive,6.778857952069241
65,2016-06-30,12.893258094787598,13.49581225511402,12.372870805450551,13.043896675109863,715027900.0,ABEV3.SA,Consumer Defensive,1.1683515463260974
66,2016-09-30,13.064439054759664,13.848808520597592,12.725184157052448,13.662683486938477,756524400.0,ABEV3.SA,Consumer Defensive,4.579181927913386
67,2016-12-31,13.58685531472062,13.690257096748589,11.127754376897652,11.557642936706545,839506200.0,ABEV3.SA,Consumer Defensive,-14.935114351409434
68,2017-03-31,11.515360388862607,13.154113388071998,11.395553567275195,12.90645694732666,668530200.0,ABEV3.SA,Consumer Defensive,12.080356250156873
69,2017-06-30,12.878153916958077,14.095210165341433,12.31207876704856,13.070642471313477,914586900.0,ABEV3.SA,Consumer Defensive,1.4946905868389182
70,2017-09-30,13.106334917651957,15.490604316890405,12.649467706086387,15.019464492797852,743280600.0,ABEV3.SA,Consumer Defensive,14.596983727077214
71,2017-12-31,14.933796695354602,16.204455944858015,14.17711571539823,15.41938304901123,845754400.0,ABEV3.SA,Consumer Defensive,3.251593439782654
72,2018-03-31,15.455616934612165,17.693067004863437,15.337874564675392,17.49680519104004,828111700.0,ABEV3.SA,Consumer Defensive,13.20677307844454
73,2018-06-30,17.496807831477234,17.852990835204867,13.0432693137601,13.182573318481444,1103774000.0,ABEV3.SA,Consumer Defensive,-24.657266368522176
74,2018-09-30,13.14591389634758,14.883548962611592,13.050599740252292,13.446517944335938,885969800.0,ABEV3.SA,Consumer Defensive,2.2866728807030827
75,2018-12-31,13.453847398192329,13.78378258773452,10.660435993200434,11.508209228515623,1193669400.0,ABEV3.SA,Consumer Defensive,-14.461574537690408
76,2019-03-31,11.523173280575554,14.254314800280476,11.523173280575554,12.593183517456056,1476850700.0,ABEV3.SA,Consumer Defensive,9.285725475327213
77,2019-06-30,12.623113793499686,13.90263466736622,12.234019471485906,13.386337280273438,1245536500.0,ABEV3.SA,Consumer Defensive,6.046237871726835
78,2019-09-30,13.543471626854402,15.541323325101034,13.236685926113458,14.40396785736084,1406449100.0,ABEV3.SA,Consumer Defensive,6.353586836629248
79,2019-12-31,14.441379324286432,14.866745080485131,12.855075996399917,14.33689022064209,1256578700.0,ABEV3.SA,Consumer Defensive,-0.7235396377174311
80,2020-03-31,14.482792492203444,15.035689048984636,7.955552232911167,9.15349292755127,1869401700.0,ABEV3.SA,Consumer Defensive,-36.79745855311473
81,2020-06-30,8.907763014514021,11.388113522714786,8.201284534112517,10.85825538635254,1752329000.0,ABEV3.SA,Consumer Defensive,21.896545391479886
82,2020-09-30,10.95040531003528,12.225135921781137,9.245643615722656,9.629598617553713,2052080300.0,ABEV3.SA,Consumer Defensive,-12.061715115431753
83,2020-12-31,9.637278941894056,12.690256082841062,9.353150367736816,12.335558891296388,1872936500.0,ABEV3.SA,Consumer Defensive,27.998358931717583
84,2021-03-31,12.445909762935376,13.328708479759015,10.57281555623963,12.109240531921388,1525138900.0,ABEV3.SA,Consumer Defensive,-2.7050592317213096
85,2021-06-30,12.188437142476689,15.728547771119418,11.515262105473225,13.51894760131836,1522376400.0,ABEV3.SA,Consumer Defensive,10.916169507941616
86,2021-09-30,13.352635931187525,14.3901177627906,12.109239949959749,12.117159843444824,1468490800.0,ABEV3.SA,Consumer Defensive,-9.252675607345962
87,2021-12-31,12.204277405617203,14.35051942832448,11.515261314698364,12.688796997070312,1492211000.0,ABEV3.SA,Consumer Defensive,3.9700801231386453
88,2022-03-31,12.688795801666778,12.91920199465656,10.74680227018193,12.67233943939209,1653573000.0,ABEV3.SA,Consumer Defensive,-0.12969207269082692
89,2022-06-30,12.828685853940204,12.894516122029955,10.541082661734409,11.026580810546877,1372530800.0,ABEV3.SA,Consumer Defensive,-14.04746412774484
90,2022-09-30,10.985437461291784,13.347099585393613,10.944293344986518,12.787542343139648,1621774200.0,ABEV3.SA,Consumer Defensive,16.40448901737185
91,2022-12-31,13.001489819706734,13.890199865737774,12.014036479506323,12.577753067016602,1828136400.0,ABEV3.SA,Consumer Defensive,-3.2591399798495577
92,2023-03-31,12.473804601014448,13.036859372644766,10.91458016459117,12.413167953491213,2247751700.0,ABEV3.SA,Consumer Defensive,-0.48611189178243386
93,2023-06-30,12.326543980203995,13.51328936790473,12.092660344289882,13.348703384399414,1431181400.0,ABEV3.SA,Consumer Defensive,8.292343789443104
94,2023-09-30,13.426664796037468,13.669211318302,11.139799907468513,11.35636043548584,1632822800.0,ABEV3.SA,Consumer Defensive,-15.419349421478254
95,2023-12-31,11.3563593332547,12.880936009160308,10.637384075152555,12.515092849731444,1486709700.0,ABEV3.SA,Consumer Defensive,10.203388977694969
96,2024-03-31,12.505979672833506,12.606246154745351,11.093132088194176,11.384817123413086,1478811300.0,ABEV3.SA,Consumer Defensive,-8.965011768377487
97,2024-06-30,11.393932117570024,11.576234614482914,10.008429325706157,10.400381088256836,1925481100.0,ABEV3.SA,Consumer Defensive,-8.720001304739055
98,2024-09-30,10.409495819029033,12.21429384460625,10.19073279668616,11.922609329223633,1780430100.0,ABEV3.SA,Consumer Defensive,14.535896228792941
99,2024-12-31,12.03199153142002,13.244305692631697,11.166052965110651,11.290997505187988,2137854500.0,ABEV3.SA,Consumer Defensive,-6.158531813266492
100,2000-03-31,1.156394124031067,1.2595349550247192,1.004045486450195,1.1613150835037231,1455296000000.0,PETR4.SA,Energy,0.42554345187281906
101,2000-06-30,1.1514732837677002,1.3507665395736694,0.9841653108596802,1.340925216674805,1508357625600.0,PETR4.SA,Energy,16.453002911817883
102,2000-09-30,1.3778311014175415,1.4171979427337646,1.108415603637695,1.2892566919326782,3282854400.0,PETR4.SA,Energy,-6.428538983750336
103,2000-12-31,1.2843354940414429,1.3197656869888306,1.0825820041599208,1.1263766288757324,2123084800.0,PETR4.SA,Energy,-12.298878750805079
104,2001-03-31,1.1263766288757324,1.4464767315666178,1.1219483712158855,1.155656099319458,2155379200.0,PETR4.SA,Energy,2.599438739504941
105,2001-06-30,1.1059556007385254,1.5471073621994609,1.097344099403266,1.3286230564117432,1735884800.0,PETR4.SA,Energy,20.133489583535436
106,2001-09-30,1.3261627302787051,1.451643709783201,1.180998072904699,1.2621920108795166,2071379200.0,PETR4.SA,Energy,-4.823745829875984
107,2001-12-31,1.2496435006692694,1.360609006099719,1.1236705194206276,1.2585012912750244,2296854400.0,PETR4.SA,Energy,0.7088254050864128
108,2002-03-31,1.2585012912750244,1.4956855495367951,1.139171282227067,1.4208886623382568,1768864000.0,PETR4.SA,Energy,12.90323436209692
109,2002-06-30,1.45410373708374,1.463945560813367,1.003848797085903,1.2019118070602417,1936076800.0,PETR4.SA,Energy,-17.343462064768413
110,2002-09-30,1.217904645949602,1.217904645949602,0.8463823534636629,0.909122884273529,2621299200.0,PETR4.SA,Energy,-25.353525229006358
111,2002-12-31,0.9189639480071928,1.2326669142904971,0.8537633225281752,1.1416316032409668,2137676800.0,PETR4.SA,Energy,24.230292789683098
112,2003-03-31,1.1416316032409668,1.3077094152631616,1.0065548674489235,1.1416316032409668,2210659200.0,PETR4.SA,Energy,0.0
113,2003-06-30,1.1465523961338353,1.384474794554878,1.1194879613818571,1.254810452461243,2261856000.0,PETR4.SA,Energy,9.442050506584158
114,2003-09-30,1.2572711746524818,13.28623013129172,1.247429577642448,1.4922406673431396,3144649600.0,PETR4.SA,Energy,18.688847515779955
115,2003-12-31,1.500851800918579,1.9412657200822112,1.500851800918579,1.8797557353973389,2246540800.0,PETR4.SA,Energy,25.245925963300053
116,2004-03-31,1.8797557353973389,2.275881425079072,1.872373976334747,2.1036531925201416,2568048000.0,PETR4.SA,Energy,11.910986779113392
117,2004-06-30,2.115955617267171,2.201824057130561,1.6494609509099063,1.9021453857421875,2584310400.0,PETR4.SA,Energy,-10.104665229279568
118,2004-09-30,1.8945183908213328,2.3236141087285085,1.8108643182144988,2.308851480484009,2197232000.0,PETR4.SA,Energy,21.870101217811335
119,2004-12-31,2.246357171341941,2.411204653181765,2.170084287728022,2.390291213989258,2167904000.0,PETR4.SA,Energy,6.407442435404559
120,2005-03-31,2.398902426368241,2.8762223526452817,2.221999430207558,2.537916660308838,2372438400.0,PETR4.SA,Energy,5.7949098893136
121,2005-06-30,2.5575991600719554,2.730319339940118,2.246357163525886,2.640023708343506,1991478400.0,PETR4.SA,Energy,3.222731284805063
122,2005-09-30,2.680272390544617,3.759902726849226,2.58750398641052,3.575369119644165,1969259000.0,PETR4.SA,Energy,33.39573739808099
123,2005-12-31,3.580382409715008,3.75890010589926,2.9335069256957547,3.7318215370178223,581733000.0,PETR4.SA,Energy,4.229691412065358
124,2006-03-31,3.874006986618042,4.810726525743651,3.7356858565261377,4.3876261711120605,774935200.0,PETR4.SA,Energy,13.258086169390248
125,2006-06-30,4.499504763520626,4.92158634475507,3.693986148915715,4.373387813568115,21200432104.0,PETR4.SA,Energy,-2.8029073549381263
126,2006-09-30,4.3733868371566,4.743600486942304,3.778403267357624,4.125222682952881,20329708336.0,PETR4.SA,Energy,-5.674415811912616
127,2006-12-31,4.169973655893576,5.202117795899303,3.8974000348293263,5.185457706451416,849836800.0,PETR4.SA,Energy,24.352289351339664
128,2007-03-31,5.253755737018166,5.30103961881728,4.172532700512528,4.856573104858398,1146177000.0,PETR4.SA,Energy,-7.5599752261263875
129,2007-06-30,4.832404382143376,5.517648804363847,4.675705788103463,5.467874050140381,1156017800.0,PETR4.SA,Energy,13.150175725052776
130,2007-09-30,5.485878494107417,6.476920824327904,4.619576216863277,6.4501566886901855,1182227600.0,PETR4.SA,Energy,17.57746176147604
131,2007-12-31,6.324897909673052,9.815439471060897,6.134338874580167,9.546537399291992,1555406600.0,PETR4.SA,Energy,50.935833836810076
132,2008-03-31,9.394268393071703,9.475262777113851,7.1764324030398985,8.02090835571289,1313162800.0,PETR4.SA,Energy,-14.61912710916019
133,2008-06-30,8.129315065024521,11.668702857822929,7.969959105436744,10.04490852355957,1476379400.0,PETR4.SA,Energy,23.564020378256444
134,2008-09-30,9.890573155986193,10.181854820878492,5.838700979210943,7.6298675537109375,1447690200.0,PETR4.SA,Energy,-22.85717487370265
135,2008-12-31,7.608134366092436,7.668999175670507,3.641035852113961,4.964851379394531,2114597100.0,PETR4.SA,Energy,-34.7428536288523
136,2009-03-31,5.058322523295722,6.749502273357595,4.895291337788083,6.206065654754639,1519552700.0,PETR4.SA,Energy,22.69019276989699
137,2009-06-30,6.1082456695670695,7.786712394746164,6.0756394593220175,7.137818813323975,1261546900.0,PETR4.SA,Energy,16.855463899995325
138,2009-09-30,7.239002267130576,7.816135896697285,6.330201944381689,7.773934841156006,1089921300.0,PETR4.SA,Energy,7.389589812042827
139,2009-12-31,7.740427214320602,8.955659297213915,7.494696454627184,8.241193771362305,972936200.0,PETR4.SA,Energy,6.469495070184658
140,2010-03-31,8.299597645164578,8.423134803771973,6.900232205849064,7.949195861816406,1150959100.0,PETR4.SA,Energy,-4.221912896612754
141,2010-06-30,8.009843293708604,8.17830348731114,5.927040141105009,6.12308931350708,1227545100.0,PETR4.SA,Energy,-23.55544186093491
142,2010-09-30,6.180078125717363,6.782738503327566,5.843626976013184,6.266111850738525,1389526200.0,PETR4.SA,Energy,1.3921138741458254
143,2010-12-31,6.3326990437890345,6.41020448998711,5.487726483928226,6.348675727844238,1599819700.0,PETR4.SA,Energy,0.2522886994112466
144,2011-03-31,6.397528162708989,6.786035025926227,6.104405932077701,6.64086389541626,1271017147.0,PETR4.SA,Energy,3.8035898634361325
145,2011-06-30,6.64086389541626,6.753222686742072,5.422543146043244,5.629000663757324,991997600.0,PETR4.SA,Energy,-15.236921695644998
146,2011-09-30,5.61239014557493,5.745284419493967,4.532268069574004,4.572969913482666,905721200.0,PETR4.SA,Energy,-18.520099371776418
147,2011-12-31,4.539447497174473,5.670892155051293,4.285661131970113,5.192477226257324,1163647600.0,PETR4.SA,Energy,14.385665424907367
148,2012-03-31,5.19730899413259,6.30707809324774,5.136903264950472,5.717518329620361,1412701800.0,PETR4.SA,Energy,10.009205457575304
149,2012-06-30,5.700378507943344,5.778734149228646,4.309621170960681,4.514960289001465,1461531200.0,PETR4.SA,Energy,-20.795429940135143
150,2012-09-30,4.477852494682597,5.897898683040757,4.44569085960511,5.53422737121582,1474210800.0,PETR4.SA,Energy,23.591104838483577
151,2012-12-31,5.524332201301917,5.714826643596802,4.539699966668306,4.829150676727295,1405456500.0,PETR4.SA,Energy,-12.58399204180351
152,2013-03-31,4.945428446331849,5.113657449655236,4.057279787149428,4.5570173263549805,1733792800.0,PETR4.SA,Energy,-7.853942771428903
153,2013-06-30,4.519909349956812,5.355328258065266,4.004921729798555,4.159252643585205,1884543100.0,PETR4.SA,Energy,-7.979290699160884
154,2013-09-30,4.205552909431646,4.96692578104872,3.842873147613091,4.722566604614258,1934392500.0,PETR4.SA,Energy,12.293596259914432
155,2013-12-31,4.766294722051867,5.514805316925048,4.293007769536393,4.39332389831543,1735090100.0,PETR4.SA,Energy,-7.825173336655849
156,2014-03-31,4.4113292111424425,4.4241905239021495,3.228115874592357,4.0589375495910645,1897454700.0,PETR4.SA,Energy,-7.98833287393928
157,2014-06-30,4.043504332502081,5.257703280341795,3.981771256546768,4.751997470855713,2045409800.0,PETR4.SA,Energy,17.521760336911097
158,2014-09-30,4.768487054540351,6.843534105466469,4.631066091157096,4.97186803817749,3224526400.0,PETR4.SA,Energy,4.265105080729708
159,2014-12-31,4.864680680803041,6.161926973219369,2.352636918994111,2.7566518783569336,5246236196.0,PETR4.SA,Energy,-43.333343764263745
160,2015-03-31,2.745658735794387,2.962782849501334,2.2097193109464146,2.654961109161377,3747016800.0,PETR4.SA,Energy,-3.303310256683043
161,2015-06-30,2.7291682916641826,4.108869065148766,2.712677733993294,3.4877285957336426,3545054300.0,PETR4.SA,Energy,27.794559477565517
162,2015-09-30,3.5179613476745746,3.5317034364058646,1.7699743509292605,1.98984694480896,3183483300.0,PETR4.SA,Energy,-43.43749836466285
163,2015-12-31,2.009085645623873,2.4928052723394147,1.791961874401564,1.8414331674575808,3077321900.0,PETR4.SA,Energy,-8.34471534508583
164,2016-03-31,1.8057036761185992,2.473566581668368,1.132343684041806,2.283926486968994,4677712300.0,PETR4.SA,Energy,26.484013804432504
165,2016-06-30,2.29766845703125,2.8968212134219904,2.0722992420196533,2.5889997482299805,3136602000.0,PETR4.SA,Energy,12.679431199362465
166,2016-09-30,2.6054896316089007,3.927473599832135,2.4598249425689813,3.729588747024536,3271711800.0,PETR4.SA,Energy,43.143488340097505
167,2016-12-31,3.757072014913223,5.081804207435584,3.663627131303949,4.086881637573242,3217232300.0,PETR4.SA,Energy,8.778368403663316
168,2017-03-31,4.023669065543556,4.515633558733175,3.5234574983055955,3.982442617416382,2291936700.0,PETR4.SA,Energy,-1.024598381616784
169,2017-06-30,3.9961844289573385,4.361721740821721,3.185403469306745,3.399780035018921,2563293600.0,PETR4.SA,Energy,-14.924346074138226
170,2017-09-30,3.375044069926492,4.386458336241665,3.2266296308355304,4.205063343048096,2453343500.0,PETR4.SA,Energy,24.59284252071059
171,2017-12-31,4.174830717397138,4.793221453932818,4.108868598937988,4.424935817718506,2207394300.0,PETR4.SA,Energy,5.990784231780768
172,2018-03-31,4.449671248984011,6.219646077226938,4.449671248984011,5.884339332580566,2864408800.0,PETR4.SA,Energy,32.242114154481236
173,2018-06-30,5.870598150760194,7.585604378597848,3.902281599906882,4.733961582183838,4774252200.0,PETR4.SA,Energy,-19.36151205357449
174,2018-09-30,4.678882703095419,6.057178654743414,4.654097525762146,5.822511196136475,3578041800.0,PETR4.SA,Energy,24.44234159331378
175,2018-12-31,5.866683494477045,7.821325001975897,5.742447633374035,6.502674579620361,5227294100.0,PETR4.SA,Energy,10.84072603783798
176,2019-03-31,6.465401923050127,8.486734792299535,6.387989541403337,8.045194625854492,3698734300.0,PETR4.SA,Energy,24.434562949167436
177,2019-06-30,8.142680644607612,8.47813460444878,7.020815555433788,7.89414644241333,3414385800.0,PETR4.SA,Energy,-3.052240570909172
178,2019-09-30,8.01798732936109,8.277189380727764,6.873490480928892,7.996819972991943,2985515100.0,PETR4.SA,Energy,-0.2639983763959455
179,2019-12-31,8.011333422290374,9.159665026691432,7.532395359981301,8.940451622009277,2971163600.0,PETR4.SA,Energy,11.597547508555403
180,2020-03-31,9.038209515739688,9.25446470512814,3.2141781004217065,4.144363880157471,4952854100.0,PETR4.SA,Energy,-54.14618489491504
181,2020-06-30,3.9843958628515255,6.822353213935621,3.945884939022976,6.383920669555664,5757149000.0,PETR4.SA,Energy,60.22305235973373
182,2020-09-30,6.443167103339116,7.074295873208871,5.70268786890677,5.809337139129639,3752125700.0,PETR4.SA,Energy,-9.83724236922243
183,2020-12-31,5.818222130899581,8.448863537231052,5.255360714736138,8.395540237426758,4224600300.0,PETR4.SA,Energy,44.29734803075808
184,2021-03-31,8.487375394722223,9.408695699406522,6.067066834828743,7.139469146728516,5671631400.0,PETR4.SA,Energy,-15.881308240847783
185,2021-06-30,7.19575598009171,9.122109605374456,6.923211479578352,9.011871337890623,4344882100.0,PETR4.SA,Energy,25.238701295923693
186,2021-09-30,9.106798400542514,9.315012980932975,7.718710638023576,8.83482551574707,4667783700.0,PETR4.SA,Energy,-2.986481887852506
187,2021-12-31,8.79913643409509,10.97074016587083,8.344901569576578,10.369355201721191,4861559200.0,PETR4.SA,Energy,17.84514627528428
188,2022-03-31,10.402157417124569,12.862372782285975,10.10328588192032,12.191737174987791,4568486700.0,PETR4.SA,Energy,17.20392882073794
189,2022-06-30,12.228183954248443,14.478098665227495,11.51290350405772,12.410476684570312,4762018700.0,PETR4.SA,Energy,1.4907588158954301
190,2022-09-30,12.477124935939818,19.1424788486466,11.957244697829616,16.26128387451172,4982205300.0,PETR4.SA,Energy,30.32877331917864
191,2022-12-31,17.412669257049174,20.94867766099482,12.12557774837596,14.303156852722168,6263998000.0,PETR4.SA,Energy,-17.857758385137775
192,2023-03-31,13.74270764387936,16.112944775887826,12.744406477499671,13.69016456604004,4102612200.0,PETR4.SA,Energy,-0.38233424737606425
