Date,Close,High,Low,Open,Volume
2008-04-07,8.310525894165039,8.549334083220241,8.310525894165039,8.549334083220241,0
2008-04-08,1.7173874378204346,1.726928144896392,1.6601411365155156,1.6601411365155156,887987
2008-04-09,1.7173874378204346,1.7173874378204346,1.669681843591473,1.7173874378204346,806529
2008-04-10,1.7593677043914795,1.7593677043914795,1.6992592560684534,1.7173875384956525,847258
2008-04-11,1.7650924921035767,1.7927613666644635,1.7507806305669584,1.7593676331084176,1309857
2008-04-14,1.6792231798171997,1.7650926405510057,1.6601413061929522,1.7650926405510057,675292
2008-04-15,1.6983048915863037,1.7460103685510973,1.6944884717300006,1.707846055607564,325327
2008-04-16,1.7355153560638428,1.7507808094872268,1.7164333677138277,1.7450565218096357,519417
2008-04-17,1.8795852661132812,1.8795852661132812,1.7336074590599906,1.736469603038307,859326
2008-04-18,1.9386078119277954,1.9569737133232634,1.8988152294353735,1.9488111448446799,965422
2008-04-22,1.8268142938613892,1.9351105216057565,1.776495066318052,1.9351105216057565,1098168
2008-04-23,1.7830582857131958,1.8596315621758874,1.783058285713196,1.8596315621758874,1535122
2008-04-24,1.7557108402252197,1.8421291653579162,1.75571084022522,1.8049366278250296,136768
2008-04-25,1.7502408027648926,1.7830578571586446,1.739302178052744,1.777588282523169,1095151
2008-04-28,1.7557108402252197,1.7994670521562535,1.7414900483981821,1.7666499915627725,508355
2008-04-29,1.7786822319030762,1.7786822319030762,1.745865308981184,1.751334883561299,1315388
2008-04-30,1.9033879041671753,1.9033879041671753,1.746959831219335,1.778682796845116,1612557
2008-05-02,1.8869787454605103,1.9077630782769723,1.8268142065104054,1.8924483205321805,1145433
2008-05-05,1.9690214395523071,1.9690214395523071,1.8804149331654862,1.89901119853099,1206275
2008-05-06,1.9252649545669556,1.9471428581181962,1.904480624901033,1.9471428581181962,796473
2008-05-07,1.8541617393493652,1.9471432067231385,1.8541617393493652,1.9471432067231385,1783014
2008-05-08,1.8705706596374512,1.8913544706280596,1.8596315080556547,1.8913544706280596,286106
2008-05-09,1.8486922979354858,1.8651010247886026,1.845410657476642,1.859631449170897,339406
2008-05-12,1.8651009798049927,1.8705705552907799,1.8486922533476315,1.8705705552907799,212191
2008-05-13,1.8651009798049927,1.8705705552907799,1.8486922533476315,1.8705705552907799,212191
2008-05-14,1.8749457597732544,1.9022932378984045,1.8399406415642734,1.9011991394410654,1521545
2008-05-15,1.906669020652771,1.919795712599586,1.8596313034958991,1.8913542625787731,1299800
2008-05-16,1.9033879041671753,1.9219841751387419,1.8771339902997823,1.9033879041671753,1194710
2008-05-19,1.901199221611023,1.9471429658646158,1.868382167758672,1.9033872874805766,364547
2008-05-20,1.8475977182388306,1.8924480168047637,1.8213443391230646,1.8924480168047637,687360
2008-05-21,1.8268142938613892,1.8705705031078645,1.8125936340465514,1.8541617771082541,952851
2008-05-23,1.7885276079177856,1.8705704486908121,1.750240975118316,1.8049364645797608,880445
2008-05-26,1.780870795249939,1.799467196649356,1.7721197095287105,1.7972791301546431,366558
2008-05-27,1.7513351440429688,1.7885276797048377,1.7393024191402684,1.7808705626611478,281078
2008-05-28,1.7775880098342896,1.7885271574271333,1.7403954850332153,1.7535226981960528,2266228
2008-05-29,1.7775880098342896,1.7885271574271333,1.7403954850332153,1.7535226981960528,2266228
2008-05-30,1.8257205486297607,1.8596315788612,1.7775887257123117,1.7786826933680355,1103699
2008-06-02,1.8257205486297607,1.8596315788612,1.7775887257123117,1.7786826933680355,1103699
2008-06-03,1.8158749341964722,1.8333772322850272,1.7939970288008527,1.825720116207218,496790
2008-06-04,1.8432223796844482,1.8486920858142772,1.7754008562922878,1.821344604282806,613445
2008-06-05,1.8432223796844482,1.8432223796844482,1.793997122751335,1.793997122751335,542044
2008-06-06,1.846504807472229,1.8596315008118502,1.8235329302032324,1.8475982505231274,510869
2008-06-09,1.8596312999725342,1.8760395009503226,1.804936466161719,1.8377535238158644,1224376
2008-06-10,1.8432223796844482,1.8585372683406092,1.812593520350091,1.8475979872206605,405276
2008-06-11,1.804936170578003,1.843222141442594,1.804936170578003,1.843222141442594,503829
2008-06-12,1.8322839736938477,1.8377536804787182,1.8049366200270194,1.809312096947521,866868
2008-06-13,1.8268142938613892,1.8421290523384717,1.8169691107175097,1.826814293861389,209677
2008-06-16,1.8268142938613892,1.8322838691945924,1.815875143194982,1.826814293861389,227779
2008-06-17,1.8158749341964722,1.8213445089001536,1.7939970288008527,1.804936309347918,859829
2008-06-18,1.766649603843689,1.8268140050181239,1.766649603843689,1.8268140050181239,1164037
2008-06-19,1.7491471767425537,1.7775886294343917,1.744771568636117,1.7775886294343917,404270
2008-06-20,1.7491471767425537,1.7819642375408282,1.7371144511594423,1.7491471767425535,2050014
2008-06-23,1.7393022775650024,1.7557106089911119,1.7294570951137453,1.749146935457427,426394
2008-06-24,1.706485390663147,1.7393024501915995,1.6846070886980697,1.7393024501915995,606405
2008-06-25,1.6769497394561768,1.706485154514442,1.640851175679892,1.706485154514442,1427517
2008-06-26,1.6736687421798706,1.6955465232449176,1.6419451203411966,1.6627294582281178,301694
2008-06-27,1.706485390663147,1.7174241482265222,1.6517900291696175,1.662729180152156,871897
2008-06-30,1.733832836151123,1.7491470701714147,1.7064853527219708,1.7064853527219708,343931
2008-07-01,1.6517901420593262,1.7447716203684056,1.6189730802880293,1.7119545585971088,1399862
2008-07-02,1.6025646924972534,1.6627291020988775,1.6025646924972534,1.6627291020988775,323315
2008-07-03,1.635381817817688,1.635381817817688,1.586156032099486,1.6025647584786071,127214
2008-07-04,1.6189727783203125,1.639757241414781,1.6014706109195522,1.639757241414781,134254
2008-07-07,1.6517901420593262,1.6736685766593813,1.617879112659121,1.6189730802880293,501315
2008-07-08,1.7929034233093262,1.792903423309326,1.6408514976854776,1.6408514976854776,381643
2008-07-10,1.8268142938613892,1.8377535756675134,1.7502410260348449,1.7502410260348449,2218963
2008-07-11,1.7939972877502441,1.823532838045706,1.7808705950740185,1.823532838045706,741162
