Date,Close,High,Low,Open,Volume
2000-01-03,1.1563938856124878,1.1563938856124878,1.1563938856124878,1.1563938856124878,35389440000
2000-01-04,1.0924233198165894,1.0924233198165894,1.0924233198165894,1.0924233198165894,28861440000
2000-01-05,1.0814002752304077,1.0814002752304077,1.0814002752304077,1.0814002752304077,43033600000
2000-01-06,1.0776607990264893,1.0776607990264893,1.0776607990264893,1.0776607990264893,34055680000
2000-01-07,1.0825817584991455,1.0825817584991455,1.0825817584991455,1.0825817584991455,20912640000
2000-01-10,1.1048239469528198,1.1048239469528198,1.1048239469528198,1.1048239469528198,19563520000
2000-01-11,1.0776607990264893,1.0776607990264893,1.0776607990264893,1.0776607990264893,23987200000
2000-01-12,1.0792356729507446,1.0792356729507446,1.0792356729507446,1.0792356729507446,23301120000
2000-01-13,1.0481356382369995,1.0481356382369995,1.0481356382369995,1.0481356382369995,26383360000
2000-01-14,1.0628981590270996,1.0628981590270996,1.0628981590270996,1.0628981590270996,16657920000
2000-01-17,1.0506947040557861,1.0506947040557861,1.0506947040557861,1.0506947040557861,16573440000
2000-01-18,1.055615782737732,1.055615782737732,1.055615782737732,1.055615782737732,17925120000
2000-01-19,1.0481356382369995,1.0481356382369995,1.0481356382369995,1.0481356382369995,38883840000
2000-01-20,1.0457741022109985,1.0457741022109985,1.0457741022109985,1.0457741022109985,26268160000
2000-01-21,1.0235317945480347,1.0235317945480347,1.0235317945480347,1.0235317945480347,17512960000
2000-01-24,1.016249418258667,1.016249418258667,1.016249418258667,1.016249418258667,18385920000
2000-01-25,1.016249418258667,1.016249418258667,1.016249418258667,1.016249418258667,0
2000-01-26,1.028452754020691,1.028452754020691,1.028452754020691,1.028452754020691,25917440000
2000-01-27,1.021169662475586,1.021169662475586,1.021169662475586,1.021169662475586,38379520000
2000-01-28,1.021169662475586,1.021169662475586,1.021169662475586,1.021169662475586,17894400000
2000-01-31,1.0040452480316162,1.0040452480316162,1.0040452480316162,1.0040452480316162,32266240000
2000-02-01,1.0235317945480347,1.0235317945480347,1.0235317945480347,1.0235317945480347,23672320000
2000-02-02,1.0432151556015015,1.0432151556015015,1.0432151556015015,1.0432151556015015,14272000000
2000-02-03,1.0727397203445435,1.0727397203445435,1.0727397203445435,1.0727397203445435,25950720000
2000-02-04,1.0999031066894531,1.0999031066894531,1.0999031066894531,1.0999031066894531,21199360000
2000-02-07,1.1071858406066895,1.1071858406066895,1.1071858406066895,1.1071858406066895,20613120000
2000-02-08,1.1317903995513916,1.1317903995513916,1.1317903995513916,1.1317903995513916,31498240000
2000-02-09,1.1071858406066895,1.1071858406066895,1.1071858406066895,1.1071858406066895,15600640000
2000-02-10,1.07529878616333,1.07529878616333,1.07529878616333,1.07529878616333,18600960000
2000-02-11,1.0408530235290527,1.0408530235290527,1.0408530235290527,1.0408530235290527,25297920000
2000-02-14,1.026090383529663,1.026090383529663,1.026090383529663,1.026090383529663,10119680000
2000-02-15,1.0457741022109985,1.0457741022109985,1.0457741022109985,1.0457741022109985,33546240000
2000-02-16,1.1294279098510742,1.1294279098510742,1.1294279098510742,1.1294279098510742,73564160000
2000-02-17,1.1195859909057617,1.1195859909057617,1.1195859909057617,1.1195859909057617,21411840000
2000-02-18,1.0949821472167969,1.0949821472167969,1.0949821472167969,1.0949821472167969,22484480000
2000-02-21,1.0924233198165894,1.0924233198165894,1.0924233198165894,1.0924233198165894,18700800000
2000-02-22,1.0875028371810913,1.0875028371810913,1.0875028371810913,1.0875028371810913,22474240000
2000-02-23,1.0949821472167969,1.0949821472167969,1.0949821472167969,1.0949821472167969,20334080000
2000-02-24,1.124507188796997,1.124507188796997,1.124507188796997,1.124507188796997,32931840000
2000-02-25,1.1540319919586182,1.1540319919586182,1.1540319919586182,1.1540319919586182,36958720000
2000-02-28,1.1317903995513916,1.1317903995513916,1.1317903995513916,1.1317903995513916,11596800000
2000-02-29,1.1367107629776,1.1367107629776,1.1367107629776,1.1367107629776,24322560000
2000-03-01,1.1563938856124878,1.1563938856124878,1.1563938856124878,1.1563938856124878,23828480000
2000-03-02,1.1491115093231201,1.1491115093231201,1.1491115093231201,1.1491115093231201,24053760000
2000-03-03,1.1884779930114746,1.1884779930114746,1.1884779930114746,1.1884779930114746,13217280000
2000-03-06,1.1884779930114746,1.1884779930114746,1.1884779930114746,1.1884779930114746,0
2000-03-07,1.1884779930114746,1.1884779930114746,1.1884779930114746,1.1884779930114746,0
2000-03-08,1.2166248559951782,1.2166248559951782,1.2166248559951782,1.2166248559951782,8337920000
2000-03-09,1.2595349550247192,1.2595349550247192,1.2595349550247192,1.2595349550247192,21578240000
2000-03-10,1.2229235172271729,1.2229235172271729,1.2229235172271729,1.2229235172271729,14763520000
2000-03-13,1.2229235172271729,1.2229235172271729,1.2229235172271729,1.2229235172271729,0
2000-03-14,1.1441905498504639,1.1441905498504639,1.1441905498504639,1.1441905498504639,28421120000
2000-03-15,1.1589528322219849,1.1589528322219849,1.1589528322219849,1.1589528322219849,25216000000
2000-03-16,1.1662355661392212,1.1662355661392212,1.1662355661392212,1.1662355661392212,23298560000
2000-03-17,1.1540319919586182,1.1540319919586182,1.1540319919586182,1.1540319919586182,18447360000
2000-03-20,1.1195859909057617,1.1195859909057617,1.1195859909057617,1.1195859909057617,16012800000
2000-03-21,1.141631841659546,1.141631841659546,1.141631841659546,1.141631841659546,25492480000
2000-03-22,1.1443874835968018,1.1443874835968018,1.1443874835968018,1.1443874835968018,25113600000
2000-03-23,1.1441905498504639,1.1441905498504639,1.1441905498504639,1.1441905498504639,26447360000
2000-03-24,1.1441905498504639,1.1441905498504639,1.1441905498504639,1.1441905498504639,15249920000
2000-03-27,1.2302062511444092,1.2302062511444092,1.2302062511444092,1.2302062511444092,22727680000
2000-03-28,1.1786361932754517,1.1786361932754517,1.1786361932754517,1.1786361932754517,16906240000
2000-03-29,1.173715353012085,1.173715353012085,1.173715353012085,1.173715353012085,21788160000
2000-03-30,1.1465520858764648,1.1465520858764648,1.1465520858764648,1.1465520858764648,16432640000
2000-03-31,1.1613150835037231,1.1613150835037231,1.1613150835037231,1.1613150835037231,20659200000
2000-04-03,1.1514734029769897,1.1514734029769897,1.1514734029769897,1.1514734029769897,18083840000
2000-04-04,1.145371437072754,1.145371437072754,1.145371437072754,1.145371437072754,33208320000
2000-04-05,1.1933988332748413,1.1933988332748413,1.1933988332748413,1.1933988332748413,40258560000
2000-04-06,1.2105233669281006,1.2105233669281006,1.2105233669281006,1.2105233669281006,24975360000
2000-04-07,1.2180029153823853,1.2180029153823853,1.2180029153823853,1.2180029153823853,19161600000
2000-04-10,1.1908400058746338,1.1908400058746338,1.1908400058746338,1.1908400058746338,13194240000
2000-04-11,1.1613150835037231,1.1613150835037231,1.1613150835037231,1.1613150835037231,21875200000
2000-04-12,1.188280701637268,1.188280701637268,1.188280701637268,1.188280701637268,45626880000
2000-04-13,1.1613150835037231,1.1613150835037231,1.1613150835037231,1.1613150835037231,40263680000
