Date,Close,High,Low,Open,Volume
2000-01-04,1.0799522399902344,1.0799522399902344,1.0799522399902344,1.0799522399902344,3098880000
2000-01-05,1.0945463180541992,1.0945463180541992,1.0945463180541992,1.0945463180541992,6645760000
2000-01-06,1.0857897996902466,1.0857897996902466,1.0857897996902466,1.0857897996902466,3303680000
2000-01-07,1.0945463180541992,1.0945463180541992,1.0945463180541992,1.0945463180541992,2506240000
2000-01-10,1.1266533136367798,1.1266533136367798,1.1266533136367798,1.1266533136367798,2247680000
2000-01-11,1.0887086391448977,1.0887086391448977,1.0887086391448977,1.0887086391448977,1834240000
2000-01-12,1.0507644414901731,1.0507644414901731,1.0507644414901731,1.0507644414901731,3682560000
2000-01-13,1.0507644414901731,1.0507644414901731,1.0507644414901731,1.0507644414901731,1482240000
2000-01-14,1.0595208406448364,1.0595208406448364,1.0595208406448364,1.0595208406448364,1480960000
2000-01-17,1.0507644414901731,1.0507644414901731,1.0507644414901731,1.0507644414901731,744960000
2000-01-18,1.0507644414901731,1.0507644414901731,1.0507644414901731,1.0507644414901731,942080000
2000-01-19,1.0420081615447998,1.0420081615447998,1.0420081615447998,1.0420081615447998,2808320000
2000-01-20,1.0069823265075684,1.0069823265075684,1.0069823265075684,1.0069823265075684,2941440000
2000-01-21,0.9777947664260864,0.9777947664260864,0.9777947664260864,0.9777947664260864,2664960000
2000-01-24,0.9836321473121644,0.9836321473121644,0.9836321473121644,0.9836321473121644,1530880000
2000-01-25,0.9836321473121644,0.9836321473121644,0.9836321473121644,0.9836321473121644,0
2000-01-26,0.9748755693435668,0.9748755693435668,0.9748755693435668,0.9748755693435668,4638720000
2000-01-27,0.9865806102752686,0.9865806102752686,0.9865806102752686,0.9865806102752686,3141120000
2000-01-28,0.9748755693435668,0.9748755693435668,0.9748755693435668,0.9748755693435668,1509120000
2000-01-31,0.9923886656761168,0.9923886656761168,0.9923886656761168,0.9923886656761168,1182720000
2000-02-01,1.0215766429901123,1.0215766429901123,1.0215766429901123,1.0215766429901123,1694720000
2000-02-02,1.04346764087677,1.04346764087677,1.04346764087677,1.04346764087677,2019840000
2000-02-03,1.1033025979995728,1.1033025979995728,1.1033025979995728,1.1033025979995728,4190720000
2000-02-04,1.1354089975357056,1.1354089975357056,1.1354089975357056,1.1354089975357056,2465280000
2000-02-07,1.131031513214111,1.131031513214111,1.131031513214111,1.131031513214111,2449920000
2000-02-08,1.167515993118286,1.167515993118286,1.167515993118286,1.167515993118286,7100160000
2000-02-09,1.138327717781067,1.138327717781067,1.138327717781067,1.138327717781067,1679360000
2000-02-10,1.1091398000717163,1.1091398000717163,1.1091398000717163,1.1091398000717163,3900160000
2000-02-11,1.06827712059021,1.06827712059021,1.06827712059021,1.06827712059021,4267520000
2000-02-14,1.0799522399902344,1.0799522399902344,1.0799522399902344,1.0799522399902344,226560000
2000-02-15,1.141246676445007,1.141246676445007,1.141246676445007,1.141246676445007,4633600000
2000-02-16,1.1850286722183228,1.1850286722183228,1.1850286722183228,1.1850286722183228,8747520000
2000-02-17,1.1470552682876587,1.1470552682876587,1.1470552682876587,1.1470552682876587,1715200000
2000-02-18,1.138327717781067,1.138327717781067,1.138327717781067,1.138327717781067,2078720000
2000-02-21,1.147084355354309,1.147084355354309,1.147084355354309,1.147084355354309,1254400000
2000-02-22,1.1354089975357056,1.1354089975357056,1.1354089975357056,1.1354089975357056,4994560000
2000-02-23,1.173703908920288,1.173703908920288,1.173703908920288,1.173703908920288,5461760000
2000-02-24,1.2288403511047363,1.2288403511047363,1.2288403511047363,1.2288403511047363,9756160000
2000-02-25,1.2579981088638306,1.2579981088638306,1.2579981088638306,1.2579981088638306,4839680000
2000-02-28,1.2579981088638306,1.2579981088638306,1.2579981088638306,1.2579981088638306,3790080000
2000-02-29,1.2521605491638184,1.2521605491638184,1.2521605491638184,1.2521605491638184,1628160000
2000-03-01,1.262406349182129,1.262406349182129,1.262406349182129,1.262406349182129,2238720000
2000-03-02,1.2609174251556396,1.2609174251556396,1.2609174251556396,1.2609174251556396,2679040000
2000-03-03,1.284267544746399,1.284267544746399,1.284267544746399,1.284267544746399,1624320000
2000-03-06,1.284267544746399,1.284267544746399,1.284267544746399,1.284267544746399,0
2000-03-07,1.284267544746399,1.284267544746399,1.284267544746399,1.284267544746399,0
2000-03-08,1.2930241823196411,1.2930241823196411,1.2930241823196411,1.2930241823196411,936960000
2000-03-09,1.333886742591858,1.333886742591858,1.333886742591858,1.333886742591858,4049920000
2000-03-10,1.3368054628372192,1.3368054628372192,1.3368054628372192,1.3368054628372192,2181120000
2000-03-13,1.284267544746399,1.284267544746399,1.284267544746399,1.284267544746399,2890240000
2000-03-14,1.278429388999939,1.278429388999939,1.278429388999939,1.278429388999939,4426240000
2000-03-15,1.278429388999939,1.278429388999939,1.278429388999939,1.278429388999939,3466240000
2000-03-16,1.263836145401001,1.263836145401001,1.263836145401001,1.263836145401001,1118720000
2000-03-17,1.2463234663009644,1.2463234663009644,1.2463234663009644,1.2463234663009644,922880000
2000-03-20,1.2288103103637695,1.2288103103637695,1.2288103103637695,1.2288103103637695,951040000
2000-03-21,1.2375669479370115,1.2375669479370115,1.2375669479370115,1.2375669479370115,3426560000
2000-03-22,1.246382236480713,1.246382236480713,1.246382236480713,1.246382236480713,2993920000
2000-03-23,1.2550796270370483,1.2550796270370483,1.2550796270370483,1.2550796270370483,1999360000
2000-03-24,1.2492417097091677,1.2492417097091677,1.2492417097091677,1.2492417097091677,1850880000
2000-03-27,1.2959429025650024,1.2959429025650024,1.2959429025650024,1.2959429025650024,5706240000
2000-03-28,1.278429388999939,1.278429388999939,1.278429388999939,1.278429388999939,3650560000
2000-03-29,1.2536206245422363,1.2536206245422363,1.2536206245422363,1.2536206245422363,672000000
2000-03-30,1.284267544746399,1.284267544746399,1.284267544746399,1.284267544746399,2140160000
