Data,ipca_expect,selic_expect,pib_expect,ibov,vix
2000-01-03,7.0,16.83,3.01,16930.0,24.209999084472656
2000-01-04,7.0,16.83,3.01,15851.0,27.010000228881836
2000-01-05,6.97,16.88,3.01,16245.0,26.40999984741211
2000-01-06,6.91,16.73,3.01,16107.0,25.729999542236328
2000-01-07,6.91,16.73,3.01,16309.0,21.719999313354492
2000-01-10,6.92,16.73,3.01,17022.0,21.709999084472656
2000-01-11,7.15,16.77,3.01,16573.0,22.5
2000-01-12,6.93,16.77,3.01,16617.0,22.84000015258789
2000-01-13,6.93,16.78,3.01,17298.0,21.709999084472656
2000-01-14,6.93,16.79,3.01,17658.0,19.65999984741211
2000-01-17,6.94,16.79,3.01,18053.0,19.65999984741211
2000-01-18,6.93,16.79,3.01,17903.0,21.5
2000-01-19,6.9,16.79,3.02,17470.0,21.719999313354492
2000-01-20,6.9,16.84,3.02,17177.0,21.75
2000-01-21,6.89,16.85,3.06,17034.0,20.81999969482422
2000-01-24,6.89,16.85,3.07,16972.0,24.06999969482422
2000-01-25,6.89,16.85,3.06,16972.0,23.020000457763672
2000-01-26,6.89,16.85,3.08,17105.0,23.030000686645508
2000-01-27,6.9,16.85,3.06,17081.0,23.540000915527344
2000-01-28,6.92,16.85,3.06,16734.0,26.139999389648438
2000-01-31,6.91,16.86,3.06,16388.0,24.950000762939453
2000-02-01,6.91,16.86,3.06,16522.0,23.450000762939453
2000-02-02,6.89,16.86,3.06,16868.0,23.1200008392334
2000-02-03,6.88,16.86,3.06,17457.0,22.010000228881836
2000-02-04,6.88,16.87,3.06,17932.0,21.540000915527344
2000-02-07,6.88,16.87,3.07,18126.0,22.790000915527344
2000-02-08,6.88,16.87,3.0,18686.0,21.25
2000-02-09,6.88,16.87,3.2,18361.0,22.899999618530273
2000-02-10,6.88,16.87,3.02,18604.0,23.06999969482422
2000-02-11,6.87,16.91,3.02,18083.0,24.420000076293945
2000-02-14,6.86,16.91,3.0,17819.0,24.3799991607666
2000-02-15,6.86,16.92,3.02,17921.0,22.920000076293945
2000-02-16,6.83,17.0,3.01,18112.0,23.510000228881836
2000-02-17,6.83,17.0,3.0,17979.0,23.170000076293945
2000-02-18,6.82,17.0,3.0,17625.0,26.0
2000-02-21,6.8,17.0,3.0,17700.0,26.0
2000-02-22,6.8,17.0,3.0,17489.0,25.860000610351562
2000-02-23,6.77,17.0,3.0,17833.0,23.889999389648438
2000-02-24,6.76,17.0,3.0,17776.0,24.3799991607666
2000-02-25,6.76,17.0,3.0,17787.0,25.200000762939453
2000-02-28,6.75,17.0,3.0,17543.0,24.68000030517578
2000-02-29,6.75,17.0,3.0,17660.0,23.3700008392334
2000-03-01,6.72,17.0,2.98,17953.0,21.639999389648438
2000-03-02,6.73,17.02,2.98,18016.0,21.059999465942383
2000-03-03,6.68,17.02,2.98,18632.0,19.209999084472656
2000-03-06,6.68,17.02,2.98,18632.0,21.5
2000-03-07,6.68,17.02,2.98,18632.0,24.309999465942383
2000-03-08,6.68,17.02,2.99,18283.0,23.81999969482422
2000-03-09,6.67,17.02,2.99,18650.0,22.209999084472656
2000-03-10,6.67,17.02,2.99,18280.0,21.239999771118164
2000-03-13,6.67,17.02,3.01,17595.0,22.850000381469727
2000-03-14,6.66,17.02,3.01,17222.0,24.40999984741211
2000-03-15,6.65,17.02,3.01,17382.0,22.34000015258789
2000-03-16,6.6,17.0,3.03,17642.0,20.770000457763672
2000-03-17,6.6,17.0,3.03,17511.0,22.3700008392334
2000-03-20,6.59,17.0,3.04,17526.0,22.959999084472656
2000-03-21,6.56,17.02,3.03,18343.0,21.700000762939453
2000-03-22,6.55,17.02,3.03,18314.0,21.489999771118164
2000-03-23,6.54,17.0,3.04,18331.0,22.260000228881836
2000-03-24,6.53,17.0,3.04,18675.0,23.309999465942383
2000-03-27,6.51,17.0,3.06,18951.0,24.530000686645508
2000-03-28,6.51,17.0,3.06,18338.0,24.860000610351562
2000-03-29,6.51,17.0,3.06,18053.0,24.100000381469727
2000-03-30,6.5,17.0,3.06,17647.0,25.469999313354492
2000-03-31,6.48,17.04,3.08,17820.0,24.110000610351562
2000-04-03,6.47,17.04,3.07,17245.0,24.030000686645508
2000-04-04,6.47,17.04,3.08,16758.0,27.1200008392334
2000-04-05,6.45,17.04,3.08,16714.0,28.40999984741211
2000-04-06,6.46,17.04,3.08,17146.0,27.149999618530273
2000-04-07,6.46,17.03,3.08,17514.0,24.389999389648438
2000-04-10,6.46,17.03,3.09,16783.0,25.989999771118164
2000-04-11,6.45,17.03,3.12,16539.0,27.25
2000-04-12,6.44,17.03,3.16,16323.0,28.979999542236328
2000-04-13,6.43,17.03,3.16,15501.0,29.399999618530273
2000-04-14,6.44,17.03,3.18,14794.0,33.4900016784668
2000-04-17,6.42,17.03,3.18,14816.0,28.950000762939453
2000-04-18,6.42,17.03,3.18,15408.0,26.1200008392334
2000-04-19,6.42,17.03,3.21,14926.0,27.020000457763672
2000-04-20,6.42,17.03,3.21,15203.0,25.850000381469727
2000-04-24,6.42,17.03,3.21,14794.0,27.3700008392334
2000-04-25,6.42,17.0,3.21,15401.0,25.239999771118164
2000-04-26,6.39,17.02,3.21,15446.0,26.969999313354492
2000-04-27,6.39,17.03,3.21,15440.0,26.190000534057617
2000-04-28,6.39,17.05,3.21,15538.0,26.200000762939453
2000-05-01,6.39,17.05,3.21,15538.0,25.8799991607666
2000-05-02,6.39,17.05,3.22,15524.0,28.5
2000-05-03,6.36,16.99,3.23,15109.0,31.6299991607666
2000-05-04,6.35,16.99,3.23,14970.0,30.770000457763672
2000-05-05,6.33,17.08,3.25,15218.0,27.530000686645508
2000-05-08,6.32,17.08,3.26,14891.0,28.200000762939453
2000-05-09,6.31,17.08,3.24,14582.0,28.93000030517578
2000-05-10,6.3,17.08,3.24,14434.0,29.8700008392334
2000-05-11,6.28,17.08,3.24,14499.0,27.760000228881836
2000-05-12,6.27,17.08,3.24,14459.0,26.049999237060547
2000-05-15,6.25,17.08,3.25,15056.0,24.860000610351562
2000-05-16,6.24,17.08,3.25,15360.0,24.34000015258789
2000-05-17,6.24,17.08,3.26,14871.0,23.979999542236328
2000-05-18,6.25,17.08,3.26,14627.0,23.959999084472656
2000-05-19,6.26,17.18,3.27,14327.0,25.440000534057617
2000-05-22,6.22,17.13,3.28,13891.0,26.0
2000-05-23,6.21,17.13,3.29,13587.0,25.8700008392334
2000-05-24,6.19,17.13,3.29,14166.0,24.31999969482422
2000-05-25,6.15,17.13,3.31,14186.0,24.579999923706055
2000-05-26,6.14,17.14,3.31,14542.0,24.469999313354492
2000-05-29,6.13,17.15,3.32,14773.0,24.469999313354492
2000-05-30,6.14,17.16,3.32,15249.0,23.6200008392334
2000-05-31,6.1,17.16,3.32,14957.0,23.649999618530273
2000-06-01,6.1,17.19,3.34,15450.0,22.360000610351562
2000-06-02,6.1,17.19,3.36,16222.0,21.479999542236328
2000-06-05,6.05,17.21,3.36,16023.0,22.709999084472656
2000-06-06,6.05,17.17,3.36,15947.0,23.049999237060547
2000-06-07,5.95,17.17,3.36,16272.0,22.479999542236328
2000-06-08,6.05,17.17,3.36,16399.0,22.770000457763672
2000-06-09,6.04,17.17,3.36,16342.0,22.139999389648438
2000-06-12,6.03,17.17,3.35,16097.0,22.31999969482422
2000-06-13,6.03,17.17,3.35,16354.0,21.670000076293945
2000-06-14,6.02,17.17,3.35,16366.0,21.479999542236328
2000-06-15,6.02,17.17,3.35,16561.0,20.68000030517578
2000-06-16,6.02,17.17,3.35,16425.0,20.5
2000-06-19,6.02,17.17,3.35,16850.0,20.6299991607666
2000-06-20,6.02,17.17,3.35,16844.0,20.8799991607666
2000-06-21,6.02,17.17,3.35,17254.0,20.610000610351562
2000-06-22,6.02,17.17,3.35,17254.0,22.0
2000-06-23,6.03,17.27,3.36,16977.0,22.34000015258789
2000-06-26,6.03,17.27,3.36,16745.0,22.450000762939453
2000-06-27,6.04,17.27,3.37,16512.0,21.799999237060547
2000-06-28,6.04,17.27,3.38,16842.0,20.290000915527344
2000-06-29,6.03,17.27,3.38,16407.0,19.700000762939453
2000-06-30,5.94,17.26,3.38,16728.0,19.540000915527344
2000-07-03,5.91,17.29,3.38,17089.0,19.829999923706055
2000-07-04,5.92,17.29,3.39,17279.0,19.829999923706055
2000-07-05,5.98,17.29,3.39,17135.0,21.15999984741211
2000-07-06,5.98,17.29,3.39,17348.0,20.940000534057617
2000-07-07,5.95,17.29,3.39,17599.0,19.219999313354492
2000-07-08,5.94,17.29,3.39,17599.0,19.219999313354492
2000-07-10,5.94,17.27,3.39,17472.0,20.329999923706055
2000-07-11,5.94,17.27,3.39,16881.0,20.110000610351562
2000-07-12,5.92,17.25,3.4,17053.0,20.030000686645508
2000-07-13,5.92,17.25,3.4,16444.0,20.030000686645508
2000-07-14,5.93,17.25,3.4,16881.0,19.31999969482422
2000-07-17,5.93,17.25,3.4,17388.0,19.450000762939453
2000-07-18,5.93,17.25,3.4,17369.0,19.75
2000-07-19,5.94,17.25,3.4,16928.0,19.649999618530273
2000-07-20,5.94,17.25,3.4,17204.0,18.940000534057617
2000-07-21,5.95,17.25,3.4,17318.0,18.940000534057617
2000-07-24,5.97,17.25,3.4,17386.0,19.920000076293945
2000-07-25,5.98,17.25,3.4,17049.0,19.389999389648438
2000-07-26,5.97,17.25,3.4,17121.0,19.670000076293945
2000-07-27,5.97,17.25,3.4,16949.0,19.600000381469727
2000-07-28,5.97,17.25,3.4,16486.0,20.84000015258789
2000-07-31,5.97,17.25,3.4,16455.0,20.739999771118164
2000-08-01,5.98,17.25,3.4,16290.0,20.549999237060547
2000-08-02,5.98,17.25,3.4,16314.0,20.0
2000-08-03,5.99,17.25,3.4,16721.0,19.989999771118164
2000-08-04,5.99,17.25,3.45,16761.0,18.6200008392334
2000-08-07,5.97,15.74,3.45,16996.0,19.030000686645508
2000-08-08,5.97,15.71,3.45,16885.0,18.790000915527344
2000-08-09,5.97,15.71,3.45,16534.0,19.18000030517578
2000-08-10,5.97,15.71,3.5,16835.0,19.190000534057617
2000-08-11,5.99,15.53,3.57,17395.0,18.549999237060547
2000-08-14,6.11,15.52,3.57,17811.0,17.8799991607666
2000-08-15,6.11,15.52,3.58,17744.0,17.979999542236328
2000-08-16,6.1,15.52,3.6,17331.0,18.020000457763672
2000-08-17,6.12,15.51,3.62,17703.0,17.479999542236328
2000-08-18,6.14,15.55,3.63,17314.0,17.049999237060547
2000-08-21,6.18,15.55,3.64,17083.0,17.350000381469727
2000-08-22,6.17,15.55,3.65,17224.0,17.469999313354492
2000-08-23,6.2,15.55,3.66,17450.0,17.3799991607666
2000-08-24,6.2,15.55,3.66,17311.0,17.040000915527344
2000-08-25,6.19,15.55,3.69,17643.0,16.530000686645508
2000-08-28,6.19,15.52,3.7,17460.0,16.540000915527344
2000-08-29,6.19,15.47,3.7,17355.0,16.889999389648438
2000-08-30,6.22,15.48,3.71,17414.0,17.690000534057617
2000-08-31,6.25,15.48,3.72,17347.0,16.84000015258789
2000-09-01,6.29,15.52,3.72,17577.0,17.530000686645508
2000-09-04,6.29,15.53,3.73,17613.0,17.530000686645508
2000-09-05,6.3,15.54,3.73,17425.0,19.81999969482422
2000-09-06,6.3,15.56,3.73,17590.0,20.790000915527344
2000-09-07,6.3,15.56,3.73,17590.0,19.420000076293945
2000-09-08,6.3,15.59,3.73,17433.0,18.459999084472656
2000-09-11,6.29,15.59,3.73,17288.0,18.399999618530273
2000-09-12,6.28,15.59,3.73,16883.0,18.59000015258789
2000-09-13,6.27,15.59,3.73,16999.0,18.31999969482422
2000-09-14,6.27,15.58,3.74,16769.0,18.260000228881836
2000-09-15,6.28,15.61,3.74,16563.0,18.520000457763672
2000-09-18,6.27,15.62,3.74,15913.0,20.25
2000-09-19,6.26,15.62,3.75,16188.0,19.540000915527344
2000-09-20,6.26,15.63,3.75,16078.0,19.93000030517578
2000-09-21,6.24,15.65,3.75,16146.0,20.18000030517578
2000-09-22,6.25,15.65,3.75,16353.0,20.739999771118164
2000-09-25,6.26,15.67,3.75,16319.0,21.40999984741211
2000-09-26,6.26,15.67,3.75,16255.0,21.8799991607666
2000-09-27,6.25,15.67,3.75,15848.0,21.670000076293945
2000-09-28,6.25,15.65,3.75,16014.0,19.469999313354492
2000-09-29,6.23,15.66,3.78,15928.0,20.56999969482422
2000-10-02,6.23,15.69,3.78,15559.0,21.229999542236328
2000-10-03,6.23,15.71,3.78,15633.0,21.850000381469727
2000-10-04,6.23,15.72,3.78,15876.0,21.540000915527344
2000-10-05,6.23,15.73,3.78,16362.0,21.030000686645508
2000-10-06,6.23,15.74,3.79,15946.0,22.709999084472656
2000-10-09,6.23,15.74,3.79,15855.0,24.020000457763672
2000-10-10,6.23,15.74,3.79,15747.0,24.860000610351562
2000-10-11,6.23,15.75,3.79,15526.0,26.56999969482422
2000-10-12,6.23,15.75,3.79,15526.0,30.510000228881836
2000-10-13,6.22,15.76,3.79,15385.0,27.600000381469727
2000-10-16,6.21,15.75,3.79,15242.0,26.790000915527344
2000-10-17,6.2,15.75,3.79,14870.0,27.84000015258789
2000-10-18,6.2,15.75,3.79,14421.0,28.719999313354492
2000-10-19,6.19,15.76,3.79,14845.0,25.09000015258789
2000-10-20,6.18,15.79,3.79,14529.0,24.239999771118164
2000-10-23,6.18,15.79,3.79,13990.0,24.690000534057617
2000-10-24,6.18,15.81,3.79,13799.0,24.280000686645508
2000-10-25,6.19,15.86,3.79,13665.0,26.649999618530273
2000-10-26,6.19,15.86,3.8,14223.0,28.6200008392334
2000-10-27,6.18,15.88,3.8,14692.0,26.469999313354492
2000-10-30,6.19,15.9,3.8,14891.0,25.459999084472656
2000-10-31,6.2,15.9,3.8,14867.0,23.6299991607666
2000-11-01,6.21,16.05,3.8,14791.0,24.280000686645508
2000-11-02,6.21,16.05,3.8,14791.0,23.920000076293945
2000-11-03,6.21,16.05,3.8,14534.0,23.670000076293945
2000-11-06,6.2,16.05,3.79,14801.0,24.520000457763672
2000-11-07,6.19,16.07,3.79,14969.0,24.90999984741211
2000-11-08,6.19,16.07,3.79,14656.0,25.65999984741211
2000-11-09,6.2,16.1,3.79,14524.0,27.200000762939453
2000-11-10,6.2,16.1,3.81,14626.0,28.530000686645508
2000-11-13,6.18,16.1,3.81,14372.0,29.059999465942383
2000-11-14,6.16,16.12,3.81,14540.0,26.809999465942383
2000-11-15,6.16,16.12,3.81,14540.0,26.149999618530273
2000-11-16,6.14,16.17,3.81,14490.0,25.049999237060547
2000-11-17,6.14,16.22,3.81,14323.0,24.809999465942383
2000-11-20,6.14,16.22,3.81,14500.0,27.43000030517578
2000-11-21,6.13,16.22,3.82,14784.0,26.6200008392334
2000-11-22,6.14,16.23,3.83,14577.0,27.709999084472656
2000-11-23,6.14,16.2,3.83,14314.0,27.709999084472656
2000-11-24,6.14,16.16,3.84,14336.0,26.0
2000-11-27,6.13,16.16,3.84,14008.0,26.93000030517578
2000-11-28,6.14,16.16,3.84,13914.0,27.639999389648438
2000-11-29,6.14,16.17,3.83,13788.0,27.489999771118164
2000-11-30,6.14,16.19,3.83,13287.0,29.649999618530273
2000-12-01,6.14,16.19,3.83,13437.0,27.479999542236328
2000-12-04,6.14,16.2,3.83,13510.0,27.780000686645508
2000-12-05,6.14,16.23,3.83,14182.0,24.989999771118164
2000-12-06,6.14,16.23,3.83,13945.0,25.06999969482422
2000-12-07,6.15,16.23,3.83,14460.0,25.34000015258789
2000-12-08,6.16,16.23,3.83,14983.0,22.40999984741211
2000-12-11,6.15,16.25,3.83,15188.0,23.510000228881836
2000-12-12,6.14,16.25,3.83,14906.0,24.8799991607666
2000-12-13,6.13,16.24,3.83,15291.0,23.6299991607666
2000-12-14,6.13,16.24,3.83,15259.0,24.860000610351562
2000-12-15,6.11,16.28,3.83,14988.0,26.549999237060547
2000-12-18,6.1,16.24,3.84,15083.0,27.700000762939453
2000-12-19,6.09,16.24,3.84,15336.0,27.170000076293945
2000-12-20,6.09,16.24,3.84,14622.0,31.739999771118164
2000-12-21,6.11,16.26,3.84,14505.0,29.65999984741211
2000-12-22,6.1,16.23,3.84,14652.0,27.549999237060547
2000-12-26,6.1,16.21,3.84,14795.0,28.729999542236328
2000-12-27,6.09,16.21,3.84,15186.0,28.139999389648438
2000-12-28,6.09,16.21,3.84,15259.0,26.56999969482422
2000-12-29,6.09,16.21,3.84,15259.0,26.850000381469727
2001-01-02,4.35,14.06,4.09,15425.0,29.989999771118164
2001-01-03,4.35,14.06,4.09,16599.0,26.600000381469727
2001-01-04,4.34,14.09,4.09,16675.0,26.969999313354492
2001-01-05,4.33,13.98,4.08,16410.0,28.670000076293945
2001-01-08,4.32,13.98,4.07,16562.0,29.84000015258789
2001-01-09,4.31,13.98,4.07,16976.0,27.989999771118164
2001-01-10,4.29,13.97,4.07,16919.0,26.799999237060547
2001-01-11,4.3,13.95,4.07,17024.0,25.790000915527344
2001-01-12,4.3,13.94,4.07,16850.0,24.559999465942383
2001-01-15,4.3,13.9,4.11,16963.0,24.559999465942383
2001-01-16,4.29,13.89,4.11,16721.0,25.280000686645508
2001-01-17,4.28,13.89,4.11,17191.0,24.93000030517578
2001-01-18,4.24,13.87,4.11,17521.0,23.3700008392334
2001-01-19,4.24,13.85,4.11,17530.0,23.239999771118164
2001-01-22,4.24,13.86,4.11,17392.0,23.25
2001-01-23,4.23,13.84,4.11,17832.0,21.56999969482422
2001-01-24,4.23,13.84,4.11,17772.0,22.030000686645508
2001-01-25,4.23,13.84,4.11,17772.0,22.639999389648438
2001-01-26,4.23,13.84,4.13,17889.0,22.56999969482422
2001-01-29,4.23,13.84,4.13,17883.0,22.610000610351562
2001-01-30,4.21,13.82,4.12,17723.0,22.56999969482422
2001-01-31,4.21,13.81,4.12,17673.0,22.020000457763672
2001-02-01,4.22,13.81,4.12,17039.0,21.65999984741211
2001-02-02,4.22,13.8,4.12,16915.0,21.950000762939453
2001-02-05,4.22,13.81,4.12,16731.0,22.190000534057617
2001-02-06,4.22,13.81,4.13,17007.0,21.979999542236328
2001-02-07,4.22,13.81,4.13,16812.0,21.670000076293945
2001-02-08,4.22,13.81,4.13,17243.0,21.459999084472656
2001-02-09,4.22,13.81,4.13,17138.0,22.030000686645508
2001-02-12,4.22,13.72,4.13,16917.0,21.920000076293945
2001-02-13,4.21,13.71,4.13,17096.0,21.3700008392334
2001-02-14,4.22,13.71,4.12,17120.0,21.520000457763672
2001-02-15,4.22,13.7,4.12,16937.0,20.270000457763672
2001-02-16,4.22,13.7,4.12,16259.0,22.1200008392334
2001-02-19,4.23,13.7,4.12,16061.0,22.1200008392334
2001-02-20,4.22,13.7,4.13,15911.0,24.690000534057617
2001-02-21,4.2,13.7,4.13,15594.0,25.75
2001-02-22,4.2,13.7,4.13,15910.0,26.760000228881836
2001-02-23,4.18,13.7,4.14,16158.0,27.209999084472656
2001-02-26,4.18,13.7,4.14,16158.0,25.43000030517578
2001-02-27,4.18,13.7,4.14,16158.0,26.489999771118164
2001-02-28,4.18,13.7,4.14,15891.0,28.350000381469727
2001-03-01,4.19,13.7,4.14,16417.0,28.079999923706055
2001-03-02,4.19,13.7,4.15,16581.0,27.43000030517578
2001-03-05,4.19,13.7,4.16,16537.0,27.1200008392334
2001-03-06,4.16,13.71,4.16,16324.0,25.889999389648438
2001-03-07,4.16,13.72,4.17,16395.0,24.1200008392334
2001-03-08,4.17,13.72,4.17,16227.0,24.290000915527344
2001-03-09,4.17,13.75,4.18,16123.0,25.6200008392334
2001-03-12,4.17,13.75,4.18,15527.0,30.31999969482422
2001-03-13,4.17,13.74,4.18,15584.0,27.549999237060547
2001-03-14,4.18,13.75,4.19,15245.0,29.610000610351562
2001-03-15,4.19,13.77,4.2,15061.0,28.559999465942383
2001-03-16,4.22,13.8,4.2,15237.0,29.90999984741211
2001-03-19,4.23,13.78,4.24,14836.0,29.780000686645508
2001-03-20,4.25,13.75,4.26,14903.0,30.959999084472656
2001-03-21,4.27,13.76,4.26,14853.0,31.93000030517578
2001-03-22,4.27,13.77,4.27,14067.0,32.84000015258789
2001-03-23,4.29,13.83,4.26,14435.0,30.450000762939453
2001-03-26,4.3,13.84,4.26,14712.0,29.040000915527344
2001-03-27,4.31,13.96,4.25,14835.0,27.040000915527344
2001-03-28,4.31,13.99,4.25,14632.0,28.579999923706055
2001-03-29,4.32,14.06,4.23,14282.0,29.170000076293945
2001-03-30,4.33,14.06,4.23,14438.0,28.639999389648438
2001-04-02,4.34,14.1,4.21,13981.0,31.209999084472656
2001-04-03,4.38,14.19,4.2,13737.0,34.720001220703125
2001-04-04,4.4,14.25,4.21,13855.0,34.06999969482422
2001-04-05,4.41,14.31,4.2,14443.0,29.940000534057617
2001-04-06,4.41,14.34,4.19,14485.0,31.690000534057617
2001-04-09,4.44,14.39,4.18,14719.0,31.90999984741211
2001-04-10,4.46,14.43,4.17,15048.0,29.440000534057617
2001-04-11,4.47,14.46,4.17,14819.0,28.459999084472656
2001-04-12,4.5,14.53,4.17,14969.0,26.1200008392334
2001-04-16,4.51,14.58,4.17,14445.0,26.329999923706055
2001-04-17,4.52,14.59,4.17,14337.0,25.610000610351562
2001-04-18,4.53,14.59,4.17,14955.0,24.1299991607666
2001-04-19,4.53,14.64,4.17,14431.0,24.15999984741211
2001-04-20,4.55,14.68,4.15,13696.0,25.3799991607666
2001-04-23,4.55,14.66,4.15,13893.0,28.15999984741211
2001-04-24,4.55,14.75,4.15,14068.0,28.489999771118164
2001-04-25,4.55,14.83,4.15,14163.0,27.399999618530273
2001-04-26,4.56,14.86,4.13,14757.0,25.959999084472656
2001-04-27,4.57,14.89,4.13,14928.0,24.020000457763672
2001-04-30,4.57,14.89,4.13,14918.0,25.479999542236328
2001-05-01,4.57,14.89,4.13,14918.0,24.200000762939453
2001-05-02,4.57,14.87,4.13,14897.0,24.229999542236328
2001-05-03,4.64,14.98,4.13,15142.0,25.780000686645508
2001-05-04,4.64,14.97,4.13,15093.0,23.90999984741211
2001-05-07,4.66,14.97,4.12,14875.0,24.860000610351562
2001-05-08,4.66,15.04,4.11,14747.0,24.440000534057617
2001-05-09,4.66,15.05,4.11,14779.0,24.350000381469727
2001-05-10,4.66,15.09,4.11,14993.0,24.0
2001-05-11,4.7,15.09,4.11,14493.0,23.540000915527344
2001-05-14,4.71,15.09,4.11,14237.0,24.260000228881836
2001-05-15,4.8,15.56,4.03,14226.0,23.709999084472656
2001-05-16,4.85,15.64,4.03,14714.0,21.889999389648438
2001-05-17,4.94,15.87,3.86,14794.0,21.469999313354492
2001-05-18,4.98,15.96,3.79,14884.0,21.229999542236328
2001-05-21,5.03,15.95,3.76,15128.0,20.760000228881836
2001-05-22,5.05,15.95,3.73,14829.0,21.350000381469727
2001-05-23,5.06,15.95,3.69,14692.0,22.079999923706055
2001-05-24,5.06,15.99,3.64,14523.0,20.56999969482422
2001-05-25,5.08,15.96,3.58,14310.0,20.600000381469727
2001-05-26,5.08,15.96,3.58,14310.0,20.600000381469727
2001-05-28,5.09,15.99,3.58,14302.0,20.600000381469727
2001-05-29,5.11,16.03,3.54,14454.0,22.139999389648438
2001-05-30,5.21,16.11,3.52,14489.0,22.760000228881836
2001-05-31,5.2,16.11,3.5,14650.0,22.639999389648438
2001-06-01,5.24,16.18,3.49,14792.0,21.59000015258789
2001-06-04,5.24,16.18,3.49,15104.0,21.3799991607666
2001-06-05,5.27,16.22,3.45,15395.0,19.579999923706055
2001-06-06,5.27,16.22,3.43,15329.0,20.389999389648438
2001-06-07,5.28,16.23,3.43,15464.0,19.670000076293945
2001-06-08,5.28,16.23,3.43,15366.0,19.920000076293945
2001-06-09,5.28,16.23,3.39,15366.0,19.920000076293945
2001-06-11,5.33,16.23,3.39,15224.0,20.700000762939453
2001-06-12,5.33,16.23,3.39,15173.0,20.700000762939453
2001-06-13,5.34,16.23,3.39,15403.0,21.450000762939453
2001-06-14,5.34,16.23,3.39,15403.0,23.1200008392334
2001-06-15,5.34,16.23,3.39,14985.0,22.809999465942383
2001-06-18,5.34,16.27,3.38,14355.0,23.170000076293945
2001-06-19,5.42,16.36,3.26,14401.0,22.34000015258789
2001-06-20,5.47,16.1,3.22,14571.0,21.709999084472656
2001-06-21,5.47,15.65,3.22,14823.0,19.3799991607666
2001-06-22,5.46,15.74,3.22,14682.0,20.020000457763672
2001-06-23,5.46,15.74,3.21,14682.0,20.020000457763672
2001-06-25,5.46,15.86,3.21,14540.0,20.670000076293945
2001-06-26,5.47,15.9,3.21,14460.0,21.200000762939453
2001-06-27,5.48,15.98,3.21,14308.0,20.8799991607666
2001-06-28,5.48,16.01,3.17,14391.0,20.010000228881836
2001-06-29,5.48,16.04,3.17,14560.0,19.059999465942383
2001-06-30,5.48,16.04,3.17,14560.0,19.059999465942383
2001-07-02,5.48,16.04,3.17,14555.0,18.760000228881836
2001-07-03,5.49,16.13,3.15,14353.0,18.920000076293945
2001-07-04,5.49,16.13,3.15,14056.0,18.920000076293945
2001-07-05,5.56,16.47,3.1,14048.0,20.09000015258789
2001-07-06,5.59,16.49,3.09,13907.0,21.6299991607666
2001-07-09,5.6,16.53,3.05,13907.0,22.479999542236328
2001-07-10,5.65,16.66,3.01,13570.0,23.25
2001-07-11,5.66,16.65,3.01,13812.0,24.010000228881836
2001-07-12,5.69,16.69,3.0,13916.0,22.09000015258789
2001-07-13,5.82,17.05,2.9,14078.0,21.139999389648438
2001-07-16,5.82,17.05,2.9,13811.0,22.90999984741211
2001-07-17,5.82,17.23,2.86,14169.0,22.610000610351562
2001-07-18,5.88,17.33,2.81,13791.0,23.600000381469727
2001-07-19,5.88,17.34,2.81,13762.0,22.510000228881836
2001-07-20,5.95,17.65,2.76,14092.0,22.34000015258789
2001-07-23,6.06,17.86,2.6,14068.0,23.739999771118164
2001-07-24,6.07,17.85,2.57,13738.0,25.239999771118164
2001-07-25,6.1,18.0,2.57,13956.0,24.0
2001-07-26,6.09,18.02,2.52,13810.0,23.010000228881836
2001-07-27,6.1,18.08,2.51,13910.0,22.0
2001-07-30,6.11,18.1,2.5,13704.0,22.690000534057617
2001-07-31,6.14,18.1,2.49,13754.0,21.6200008392334
2001-08-01,6.14,18.12,2.47,13743.0,20.559999465942383
2001-08-02,6.14,18.14,2.46,13823.0,20.09000015258789
2001-08-03,6.18,18.3,2.43,13838.0,19.889999389648438
2001-08-06,6.19,18.29,2.43,14047.0,21.889999389648438
2001-08-07,6.19,18.29,2.43,14036.0,21.010000228881836
2001-08-08,6.21,18.32,2.43,13919.0,22.31999969482422
2001-08-09,6.23,18.37,2.43,13834.0,21.75
2001-08-10,6.25,18.37,2.43,13915.0,20.549999237060547
2001-08-13,6.26,18.38,2.43,13771.0,20.420000076293945
2001-08-14,6.27,18.39,2.43,13829.0,20.479999542236328
2001-08-15,6.29,18.48,2.42,13659.0,20.90999984741211
2001-08-16,6.33,18.5,2.36,13509.0,21.540000915527344
2001-08-17,6.33,18.5,2.23,13044.0,23.84000015258789
2001-08-20,6.34,18.5,2.16,13115.0,22.8700008392334
2001-08-21,6.3,18.42,2.12,12892.0,24.399999618530273
2001-08-22,6.3,18.42,2.08,12952.0,22.440000534057617
2001-08-23,6.31,18.38,2.04,12751.0,22.229999542236328
2001-08-24,6.34,18.43,1.87,13001.0,19.709999084472656
2001-08-27,6.4,18.41,1.84,12996.0,20.559999465942383
2001-08-28,6.41,18.41,1.83,13018.0,22.0
2001-08-29,6.41,18.44,1.82,13077.0,23.030000686645508
2001-08-30,6.42,18.42,1.81,12892.0,25.40999984741211
2001-08-31,6.44,18.38,1.78,12841.0,24.920000076293945
2001-09-03,6.44,18.43,1.76,12800.0,24.920000076293945
2001-09-04,6.44,18.37,1.72,12767.0,25.850000381469727
2001-09-05,6.44,18.38,1.72,12591.0,26.350000381469727
